PaymentID,OrderID,Method,PaymentStatus,Amount
875,875,Debit Card,Paid,15776
876,876,Credit Card,Paid,23235
877,877,Debit Card,Paid,22207
878,878,COD,Paid,6742
879,879,COD,Paid,17733
880,880,Credit Card,Paid,45158
881,881,Net Banking,Paid,42442
882,882,COD,Paid,67753
883,883,Debit Card,Paid,31139
884,884,UPI,Paid,27686
885,885,Debit Card,Paid,15190
886,886,Debit Card,Paid,32773
887,887,UPI,Paid,32743
888,888,UPI,Paid,52894
889,889,Credit Card,Paid,7797
890,890,UPI,Paid,61485
891,891,UPI,Paid,45881
892,892,COD,Paid,48404
893,893,Credit Card,Paid,20140
894,894,Net Banking,Paid,1215
895,895,Net Banking,Paid,41682
896,896,Net Banking,Paid,58733
897,897,UPI,Paid,23418
898,898,UPI,Paid,34040
899,899,Net Banking,Paid,6291
900,900,Debit Card,Paid,60831
901,901,Credit Card,Paid,64870
902,902,UPI,Paid,66628
903,903,COD,Paid,21922
904,904,COD,Paid,60297
905,905,COD,Paid,22442
906,906,COD,Paid,79361
907,907,Debit Card,Paid,10151
908,908,Credit Card,Paid,26961
909,909,UPI,Paid,72379
910,910,COD,Paid,49177
911,911,Net Banking,Paid,32079
912,912,UPI,Paid,46172
913,913,Credit Card,Paid,54069
914,914,Net Banking,Paid,73810
915,915,UPI,Paid,74510
916,916,COD,Paid,73126
917,917,Net Banking,Paid,38248
918,918,COD,Paid,49106
919,919,COD,Paid,32044
920,920,COD,Paid,43210
921,921,Debit Card,Paid,76370
922,922,COD,Paid,36388
923,923,Net Banking,Paid,42115
924,924,Credit Card,Paid,21301
925,925,Net Banking,Paid,38189
926,926,Net Banking,Paid,68827
927,927,COD,Paid,67650
928,928,UPI,Paid,35068
929,929,UPI,Paid,64534
930,930,Credit Card,Paid,45402
931,931,Debit Card,Paid,77967
932,932,COD,Paid,29036
933,933,Credit Card,Paid,59047
934,934,Debit Card,Paid,21402
935,935,UPI,Paid,19476
936,936,Net Banking,Paid,8685
937,937,UPI,Paid,19270
938,938,Credit Card,Paid,49148
939,939,Debit Card,Paid,41953
940,940,Credit Card,Paid,2995
941,941,Credit Card,Paid,18210
942,942,Credit Card,Paid,16178
943,943,Debit Card,Paid,8633
944,944,Credit Card,Paid,5428
945,945,Credit Card,Paid,10986
946,946,Net Banking,Paid,55234
947,947,UPI,Paid,61796
948,948,Credit Card,Paid,5386
949,949,Net Banking,Paid,18615
950,950,COD,Paid,66030
951,951,Net Banking,Paid,5400
952,952,Net Banking,Paid,61800
953,953,UPI,Paid,8090
954,954,Net Banking,Paid,27720
955,955,UPI,Paid,9084
956,956,UPI,Paid,33136
957,957,COD,Paid,39882
958,958,Credit Card,Paid,29896
959,959,COD,Paid,50534
960,960,Net Banking,Paid,30315
961,961,COD,Paid,6713
962,962,Net Banking,Paid,18034
963,963,Debit Card,Paid,62342
964,964,Credit Card,Paid,56374
965,965,Debit Card,Paid,36779
966,966,Net Banking,Paid,29796
967,967,UPI,Paid,30319
968,968,UPI,Paid,43508
969,969,Credit Card,Paid,35598
970,970,COD,Paid,52013
971,971,UPI,Paid,58606
972,972,Credit Card,Paid,54344
973,973,UPI,Paid,22576
974,974,Debit Card,Paid,66434
975,975,COD,Paid,78396
976,976,Debit Card,Paid,27357
977,977,COD,Paid,7600
978,978,Credit Card,Paid,55898
979,979,COD,Paid,44732
980,980,Net Banking,Paid,38877
981,981,COD,Paid,10053
982,982,UPI,Paid,17358
983,983,Credit Card,Paid,38445
984,984,Credit Card,Paid,35235
985,985,COD,Paid,68874
986,986,COD,Paid,19875
987,987,Debit Card,Paid,55828
988,988,Debit Card,Paid,13802
989,989,UPI,Paid,12986
990,990,UPI,Paid,26218
991,991,Net Banking,Paid,24926
992,992,UPI,Paid,84798
993,993,Net Banking,Paid,20286
994,994,UPI,Paid,62333
995,995,Credit Card,Paid,6648
996,996,Credit Card,Paid,27338
997,997,Net Banking,Paid,40005
998,998,Credit Card,Paid,65789
999,999,Debit Card,Paid,58309
1000,1000,UPI,Paid,31675
1001,1001,Net Banking,Paid,13588
1002,1002,Credit Card,Paid,16150
1003,1003,Net Banking,Paid,26456
1004,1004,Debit Card,Paid,62463
1005,1005,UPI,Paid,36213
1006,1006,Credit Card,Paid,15611
1007,1007,Debit Card,Paid,36932
1008,1008,COD,Paid,51240
1009,1009,Credit Card,Paid,42384
1010,1010,Credit Card,Paid,42352
1011,1011,Debit Card,Paid,46801
1012,1012,UPI,Paid,37034
1013,1013,UPI,Paid,68524
1014,1014,Credit Card,Paid,37501
1015,1015,Debit Card,Paid,38607
1016,1016,Net Banking,Paid,17408
1017,1017,UPI,Paid,33262
1018,1018,Credit Card,Paid,5268
1019,1019,COD,Paid,46124
1020,1020,UPI,Paid,58621
1021,1021,Credit Card,Paid,24971
1022,1022,Net Banking,Paid,69983
1023,1023,Credit Card,Paid,32308
1024,1024,Net Banking,Paid,10340
1025,1025,Credit Card,Paid,18349
1026,1026,COD,Paid,51511
1027,1027,Net Banking,Paid,32993
1028,1028,Debit Card,Paid,38924
1029,1029,Net Banking,Paid,28330
1030,1030,Credit Card,Paid,51050
1031,1031,COD,Paid,64855
1032,1032,Credit Card,Paid,24130
1033,1033,Debit Card,Paid,27384
1034,1034,UPI,Paid,22541
1035,1035,Credit Card,Paid,72727
1036,1036,Debit Card,Paid,24180
1037,1037,UPI,Paid,24978
1038,1038,Credit Card,Paid,30251
1039,1039,Net Banking,Paid,48122
1040,1040,Net Banking,Paid,60320
1041,1041,Debit Card,Paid,18305
1042,1042,Debit Card,Paid,9306
1043,1043,Net Banking,Paid,46876
1044,1044,UPI,Paid,88552
1045,1045,Credit Card,Paid,46403
1046,1046,COD,Paid,59694
1047,1047,COD,Paid,8956
1048,1048,COD,Paid,71822
1049,1049,UPI,Paid,52064
1050,1050,UPI,Paid,39202
1051,1051,Net Banking,Paid,18056
1052,1052,COD,Paid,27296
1053,1053,Net Banking,Paid,47693
1054,1054,Debit Card,Paid,46657
1055,1055,Net Banking,Paid,56286
1056,1056,UPI,Paid,76913
1057,1057,Credit Card,Paid,3977
1058,1058,Debit Card,Paid,40000
1059,1059,Net Banking,Paid,6307
1060,1060,Debit Card,Paid,19121
1061,1061,COD,Paid,17478
1062,1062,UPI,Paid,40650
1063,1063,Net Banking,Paid,920
1064,1064,Net Banking,Paid,35128
1065,1065,Net Banking,Paid,41155
1066,1066,Net Banking,Paid,45857
1067,1067,Credit Card,Paid,33970
1068,1068,Net Banking,Paid,32784
1069,1069,Debit Card,Paid,33703
1070,1070,Net Banking,Paid,89108
1071,1071,Net Banking,Paid,66706
1072,1072,UPI,Paid,19684
1073,1073,Net Banking,Paid,22945
1074,1074,Credit Card,Paid,56429
1075,1075,UPI,Paid,45550
1076,1076,Net Banking,Paid,72562
1077,1077,Net Banking,Paid,24651
1078,1078,Net Banking,Paid,32967
1079,1079,UPI,Paid,35026
1080,1080,Debit Card,Paid,26647
1081,1081,Net Banking,Paid,7750
1082,1082,COD,Paid,39090
1083,1083,UPI,Paid,61319
1084,1084,Net Banking,Paid,55300
1085,1085,Credit Card,Paid,49128
1086,1086,Debit Card,Paid,73233
1087,1087,Credit Card,Paid,34705
1088,1088,Net Banking,Paid,24236
1089,1089,Credit Card,Paid,26242
1090,1090,COD,Paid,42478
1091,1091,UPI,Paid,47469
1092,1092,UPI,Paid,17973
1093,1093,Debit Card,Paid,30612
1094,1094,Net Banking,Paid,104144
1095,1095,Net Banking,Paid,36776
1096,1096,Credit Card,Paid,31100
1097,1097,Debit Card,Paid,59589
1098,1098,Debit Card,Paid,14910
1099,1099,Net Banking,Paid,69067
1100,1100,Credit Card,Paid,20460
1101,1101,Credit Card,Paid,88564
1102,1102,Debit Card,Paid,17911
1103,1103,Net Banking,Paid,3457
1104,1104,COD,Paid,8827
1105,1105,COD,Paid,43714
1106,1106,UPI,Paid,39286
1107,1107,Debit Card,Paid,66110
1108,1108,Credit Card,Paid,67637
1109,1109,UPI,Paid,21083
1110,1110,Net Banking,Paid,5973
1111,1111,Net Banking,Paid,78267
1112,1112,Credit Card,Paid,76141
1113,1113,Debit Card,Paid,60758
1114,1114,Debit Card,Paid,60923
1115,1115,Credit Card,Paid,14892
1116,1116,Debit Card,Paid,25804
1117,1117,Credit Card,Paid,74619
1118,1118,UPI,Paid,36200
1119,1119,Net Banking,Paid,31614
1120,1120,UPI,Paid,36707
1121,1121,Debit Card,Paid,67401
1122,1122,Credit Card,Paid,22555
1123,1123,Credit Card,Paid,31279
1124,1124,COD,Paid,59382
1125,1125,COD,Paid,34109
1126,1126,UPI,Paid,74480
1127,1127,Net Banking,Paid,12117
1128,1128,Credit Card,Paid,64340
1129,1129,Credit Card,Paid,65357
1130,1130,Credit Card,Paid,27678
1131,1131,UPI,Paid,60670
1132,1132,Credit Card,Paid,77064
1133,1133,Net Banking,Paid,18810
1134,1134,Debit Card,Paid,18728
1135,1135,COD,Paid,36712
1136,1136,COD,Paid,45605
1137,1137,UPI,Paid,13752
1138,1138,COD,Paid,10334
1139,1139,Net Banking,Paid,45134
1140,1140,Debit Card,Paid,3666
1141,1141,Credit Card,Paid,51132
1142,1142,Credit Card,Paid,16815
1143,1143,UPI,Paid,1560
1144,1144,Credit Card,Paid,100541
1145,1145,Net Banking,Paid,10158
1146,1146,Net Banking,Paid,28890
1147,1147,UPI,Paid,72872
1148,1148,COD,Paid,66672
1149,1149,Net Banking,Paid,67487
1150,1150,Debit Card,Paid,17583
1151,1151,Credit Card,Paid,40954
1152,1152,Net Banking,Paid,87036
1153,1153,Debit Card,Paid,17276
1154,1154,Net Banking,Paid,57113
1155,1155,UPI,Paid,23942
1156,1156,UPI,Paid,34216
1157,1157,UPI,Paid,57176
1158,1158,Debit Card,Paid,91454
1159,1159,UPI,Paid,61117
1160,1160,Debit Card,Paid,31154
1161,1161,Credit Card,Paid,24416
1162,1162,Debit Card,Paid,72689
1163,1163,COD,Paid,4522
1164,1164,COD,Paid,44259
1165,1165,Debit Card,Paid,55579
1166,1166,Debit Card,Paid,9079
1167,1167,COD,Paid,13050
1168,1168,Debit Card,Paid,47585
1169,1169,Net Banking,Paid,37060
1170,1170,COD,Paid,62971
1171,1171,UPI,Paid,76185
1172,1172,UPI,Paid,39476
1173,1173,COD,Paid,75525
1174,1174,Debit Card,Paid,49084
1175,1175,UPI,Paid,9496
1176,1176,Credit Card,Paid,51448
1177,1177,UPI,Paid,41274
1178,1178,COD,Paid,31086
1179,1179,Credit Card,Paid,15469
1180,1180,Credit Card,Paid,65330
1181,1181,Net Banking,Paid,34906
1182,1182,Debit Card,Paid,33952
1183,1183,COD,Paid,20622
1184,1184,Net Banking,Paid,45630
1185,1185,Net Banking,Paid,18162
1186,1186,UPI,Paid,15236
1187,1187,Credit Card,Paid,45288
1188,1188,Net Banking,Paid,15892
1189,1189,Credit Card,Paid,59008
1190,1190,Credit Card,Paid,52648
1191,1191,UPI,Paid,10050
1192,1192,Net Banking,Paid,62840
1193,1193,Debit Card,Paid,32438
1194,1194,Credit Card,Paid,66112
1195,1195,Debit Card,Paid,38566
1196,1196,UPI,Paid,31420
1197,1197,COD,Paid,33097
1198,1198,COD,Paid,19012
1199,1199,Debit Card,Paid,16036
1200,1200,Credit Card,Paid,54101
1201,1201,Credit Card,Paid,34506
1202,1202,COD,Paid,51156
1203,1203,Credit Card,Paid,31081
1204,1204,UPI,Paid,66802
1205,1205,UPI,Paid,50380
1206,1206,COD,Paid,17645
1207,1207,UPI,Paid,26056
1208,1208,Credit Card,Paid,42670
1209,1209,COD,Paid,44712
1210,1210,Net Banking,Paid,18117
1211,1211,UPI,Paid,7627
1212,1212,COD,Paid,3234
1213,1213,Debit Card,Paid,47057
1214,1214,COD,Paid,22362
1215,1215,UPI,Paid,40135
1216,1216,Credit Card,Paid,13796
1217,1217,Credit Card,Paid,10389
1218,1218,Debit Card,Paid,11684
1219,1219,Net Banking,Paid,45362
1220,1220,Credit Card,Paid,12643
1221,1221,COD,Paid,8904
1222,1222,Credit Card,Paid,14716
1223,1223,Credit Card,Paid,15784
1224,1224,Debit Card,Paid,1908
1225,1225,COD,Paid,20520
1226,1226,COD,Paid,56336
1227,1227,UPI,Paid,6822
1228,1228,Credit Card,Paid,63318
1229,1229,UPI,Paid,84928
1230,1230,Debit Card,Paid,58602
1231,1231,Credit Card,Paid,95306
1232,1232,Credit Card,Paid,75768
1233,1233,COD,Paid,13940
1234,1234,Debit Card,Paid,12319
1235,1235,Debit Card,Paid,51621
1236,1236,Credit Card,Paid,8944
1237,1237,Credit Card,Paid,52124
1238,1238,COD,Paid,37928
1239,1239,Debit Card,Paid,70542
1240,1240,UPI,Paid,26268
1241,1241,COD,Paid,61598
1242,1242,Credit Card,Paid,119570
1243,1243,Debit Card,Paid,5232
1244,1244,COD,Paid,37901
1245,1245,UPI,Paid,43170
1246,1246,Debit Card,Paid,13987
1247,1247,COD,Paid,69578
1248,1248,UPI,Paid,72783
1249,1249,UPI,Paid,41933
1250,1250,UPI,Paid,66556
1251,1251,Credit Card,Paid,99243
1252,1252,Net Banking,Paid,28992
1253,1253,COD,Paid,37239
1254,1254,Debit Card,Paid,36688
1255,1255,UPI,Paid,35492
1256,1256,COD,Paid,2042
1257,1257,UPI,Paid,63746
1258,1258,Net Banking,Paid,22930
1259,1259,COD,Paid,40472
1260,1260,Net Banking,Paid,33825
1261,1261,Credit Card,Paid,30687
1262,1262,Debit Card,Paid,5757
1263,1263,UPI,Paid,63208
1264,1264,Credit Card,Paid,39523
1265,1265,Debit Card,Paid,17495
1266,1266,COD,Paid,14135
1267,1267,Net Banking,Paid,46116
1268,1268,Credit Card,Paid,53755
1269,1269,Credit Card,Paid,80844
1270,1270,COD,Paid,48889
1271,1271,Credit Card,Paid,25190
1272,1272,Debit Card,Paid,5905
1273,1273,Debit Card,Paid,50100
1274,1274,Debit Card,Paid,47630
1275,1275,Credit Card,Paid,8530
1276,1276,Debit Card,Paid,15921
1277,1277,Credit Card,Paid,33552
1278,1278,UPI,Paid,37457
1279,1279,UPI,Paid,63167
1280,1280,COD,Paid,33005
1281,1281,COD,Paid,61352
1282,1282,Debit Card,Paid,17924
1283,1283,COD,Paid,49211
1284,1284,Debit Card,Paid,26314
1285,1285,COD,Paid,72030
1286,1286,Credit Card,Paid,45919
1287,1287,UPI,Paid,16820
1288,1288,Net Banking,Paid,72132
1289,1289,Debit Card,Paid,87968
1290,1290,UPI,Paid,39213
1291,1291,UPI,Paid,24585
1292,1292,COD,Paid,14215
1293,1293,Credit Card,Paid,63507
1294,1294,COD,Paid,24417
1295,1295,Debit Card,Paid,50615
1296,1296,UPI,Paid,31990
1297,1297,UPI,Paid,34223
1298,1298,Credit Card,Paid,35210
1299,1299,UPI,Paid,3108
1300,1300,Credit Card,Paid,63838
1301,1301,COD,Paid,40028
1302,1302,Net Banking,Paid,27968
1303,1303,UPI,Paid,19682
1304,1304,Debit Card,Paid,49942
1305,1305,Net Banking,Paid,34259
1306,1306,UPI,Paid,82302
1307,1307,Net Banking,Paid,43156
1308,1308,Debit Card,Paid,8022
1309,1309,Credit Card,Paid,26200
1310,1310,Debit Card,Paid,16777
1311,1311,Net Banking,Paid,45834
1312,1312,Net Banking,Paid,3890
1313,1313,Net Banking,Paid,54774
1314,1314,UPI,Paid,12855
1315,1315,Net Banking,Paid,63021
1316,1316,Credit Card,Paid,3264
1317,1317,Net Banking,Paid,83872
1318,1318,Net Banking,Paid,5121
1319,1319,Credit Card,Paid,29714
1320,1320,UPI,Paid,46892
1321,1321,Credit Card,Paid,58176
1322,1322,COD,Paid,22327
1323,1323,Net Banking,Paid,5939
1324,1324,Net Banking,Paid,17821
1325,1325,Net Banking,Paid,1116
1326,1326,Credit Card,Paid,24179
1327,1327,Debit Card,Paid,1188
1328,1328,COD,Paid,39280
1329,1329,Credit Card,Paid,16884
1330,1330,Net Banking,Paid,9741
1331,1331,Debit Card,Paid,58186
1332,1332,Net Banking,Paid,69806
1333,1333,Debit Card,Paid,16590
1334,1334,Net Banking,Paid,54399
1335,1335,Credit Card,Paid,27864
1336,1336,COD,Paid,33039
1337,1337,COD,Paid,12449
1338,1338,Credit Card,Paid,77401
1339,1339,Debit Card,Paid,39778
1340,1340,UPI,Paid,25314
1341,1341,Net Banking,Paid,83010
1342,1342,Debit Card,Paid,12023
1343,1343,Credit Card,Paid,55068
1344,1344,Debit Card,Paid,35109
1345,1345,Debit Card,Paid,16040
1346,1346,COD,Paid,1746
1347,1347,Debit Card,Paid,90508
1348,1348,Debit Card,Paid,79664
1349,1349,Debit Card,Paid,57022
1350,1350,UPI,Paid,27926
1351,1351,Debit Card,Paid,47768
1352,1352,UPI,Paid,79526
1353,1353,Debit Card,Paid,47924
1354,1354,Debit Card,Paid,29898
1355,1355,COD,Paid,66874
1356,1356,Credit Card,Paid,4974
1357,1357,Net Banking,Paid,14374
1358,1358,Credit Card,Paid,13284
1359,1359,UPI,Paid,94350
1360,1360,Credit Card,Paid,12668
1361,1361,Credit Card,Paid,49909
1362,1362,Credit Card,Paid,52253
1363,1363,Credit Card,Paid,20668
1364,1364,UPI,Paid,2275
1365,1365,Net Banking,Paid,13847
1366,1366,Net Banking,Paid,22884
1367,1367,Debit Card,Paid,19041
1368,1368,Credit Card,Paid,55465
1369,1369,Net Banking,Paid,46902
1370,1370,COD,Paid,36436
1371,1371,UPI,Paid,54446
1372,1372,COD,Paid,78159
1373,1373,UPI,Paid,36092
1374,1374,COD,Paid,13701
1375,1375,UPI,Paid,1711
1376,1376,Credit Card,Paid,25446
1377,1377,Debit Card,Paid,58834
1378,1378,Net Banking,Paid,54791
1379,1379,Debit Card,Paid,9575
1380,1380,COD,Paid,63436
1381,1381,COD,Paid,47774
1382,1382,Credit Card,Paid,35000
1383,1383,UPI,Paid,44628
1384,1384,Credit Card,Paid,25620
1385,1385,Credit Card,Paid,46237
1386,1386,UPI,Paid,57875
1387,1387,COD,Paid,2944
1388,1388,COD,Paid,22706
1389,1389,Net Banking,Paid,7618
1390,1390,Net Banking,Paid,22391
1391,1391,UPI,Paid,32695
1392,1392,Net Banking,Paid,4772
1393,1393,Net Banking,Paid,23066
1394,1394,Credit Card,Paid,55593
1395,1395,Net Banking,Paid,15464
1396,1396,COD,Paid,48929
1397,1397,Net Banking,Paid,8605
1398,1398,UPI,Paid,39961
1399,1399,COD,Paid,12098
1400,1400,Credit Card,Paid,41936
1401,1401,UPI,Paid,62680
1402,1402,UPI,Paid,53716
1403,1403,Net Banking,Paid,73942
1404,1404,Net Banking,Paid,18266
1405,1405,Debit Card,Paid,63129
1406,1406,COD,Paid,62416
1407,1407,UPI,Paid,22478
1408,1408,UPI,Paid,71561
1409,1409,Credit Card,Paid,40724
1410,1410,COD,Paid,5767
1411,1411,Credit Card,Paid,53648
1412,1412,Net Banking,Paid,32855
1413,1413,Debit Card,Paid,23268
1414,1414,Net Banking,Paid,58211
1415,1415,Net Banking,Paid,22212
1416,1416,UPI,Paid,57264
1417,1417,Debit Card,Paid,87597
1418,1418,Debit Card,Paid,27246
1419,1419,COD,Paid,74802
1420,1420,Net Banking,Paid,6564
1421,1421,Net Banking,Paid,16385
1422,1422,UPI,Paid,28654
1423,1423,COD,Paid,35164
1424,1424,UPI,Paid,27502
1425,1425,Net Banking,Paid,66024
1426,1426,COD,Paid,71084
1427,1427,Net Banking,Paid,70528
1428,1428,Debit Card,Paid,24571
1429,1429,Net Banking,Paid,93489
1430,1430,Net Banking,Paid,31549
1431,1431,Debit Card,Paid,53432
1432,1432,COD,Paid,73072
1433,1433,UPI,Paid,10566
1434,1434,Net Banking,Paid,47772
1435,1435,Debit Card,Paid,73088
1436,1436,Debit Card,Paid,22096
1437,1437,UPI,Paid,15968
1438,1438,Credit Card,Paid,52612
1439,1439,Debit Card,Paid,21882
1440,1440,UPI,Paid,24113
1441,1441,COD,Paid,38026
1442,1442,Debit Card,Paid,88696
1443,1443,UPI,Paid,9386
1444,1444,COD,Paid,54743
1445,1445,Credit Card,Paid,10353
1446,1446,Net Banking,Paid,84230
1447,1447,COD,Paid,21142
1448,1448,Credit Card,Paid,34474
1449,1449,Credit Card,Paid,84882
1450,1450,COD,Paid,24573
1451,1451,UPI,Paid,45724
1452,1452,Debit Card,Paid,51636
1453,1453,UPI,Paid,10174
1454,1454,Debit Card,Paid,45306
1455,1455,UPI,Paid,112992
1456,1456,Net Banking,Paid,45138
1457,1457,COD,Paid,3006
1458,1458,Net Banking,Paid,44668
1459,1459,Debit Card,Paid,85015
1460,1460,UPI,Paid,28948
1461,1461,Debit Card,Paid,15694
1462,1462,Credit Card,Paid,16873
1463,1463,UPI,Paid,60645
1464,1464,Credit Card,Paid,53830
1465,1465,Credit Card,Paid,14616
1466,1466,UPI,Paid,32294
1467,1467,UPI,Paid,14540
1468,1468,Credit Card,Paid,36884
1469,1469,COD,Paid,11607
1470,1470,UPI,Paid,47770
1471,1471,Debit Card,Paid,27462
1472,1472,UPI,Paid,1213
1473,1473,UPI,Paid,11938
1474,1474,UPI,Paid,40440
1475,1475,COD,Paid,20426
1476,1476,COD,Paid,47691
1477,1477,UPI,Paid,99062
1478,1478,Debit Card,Paid,59555
1479,1479,Debit Card,Paid,73468
1480,1480,COD,Paid,15065
1481,1481,Net Banking,Paid,58565
1482,1482,UPI,Paid,26462
1483,1483,Debit Card,Paid,22434
1484,1484,COD,Paid,19287
1485,1485,Credit Card,Paid,14590
1486,1486,Credit Card,Paid,52330
1487,1487,Debit Card,Paid,16620
1488,1488,COD,Paid,5418
1489,1489,Credit Card,Paid,12913
1490,1490,Debit Card,Paid,13134
1491,1491,Net Banking,Paid,86729
1492,1492,UPI,Paid,69332
1493,1493,Net Banking,Paid,18581
1494,1494,Debit Card,Paid,6655
1495,1495,COD,Paid,9506
1496,1496,Credit Card,Paid,10029
1497,1497,Credit Card,Paid,65749
1498,1498,UPI,Paid,63389
1499,1499,Debit Card,Paid,13932
1500,1500,UPI,Paid,66833
1501,1501,COD,Paid,4862
1502,1502,Debit Card,Paid,28974
1503,1503,Debit Card,Paid,62928
1504,1504,COD,Paid,34160
1505,1505,Debit Card,Paid,66287
1506,1506,Net Banking,Paid,43861
1507,1507,COD,Paid,44975
1508,1508,Net Banking,Paid,29653
1509,1509,Credit Card,Paid,10032
1510,1510,COD,Paid,19175
1511,1511,Net Banking,Paid,36261
1512,1512,Debit Card,Paid,19586
1513,1513,COD,Paid,63515
1514,1514,COD,Paid,65116
1515,1515,Net Banking,Paid,34380
1516,1516,UPI,Paid,103446
1517,1517,UPI,Paid,10094
1518,1518,UPI,Paid,53926
1519,1519,Net Banking,Paid,43714
1520,1520,Credit Card,Paid,48627
1521,1521,Credit Card,Paid,47253
1522,1522,Credit Card,Paid,61338
1523,1523,Debit Card,Paid,52348
1524,1524,COD,Paid,30068
1525,1525,UPI,Paid,8738
1526,1526,Net Banking,Paid,22332
1527,1527,COD,Paid,7796
1528,1528,Debit Card,Paid,41874
1529,1529,Credit Card,Paid,6622
1530,1530,Net Banking,Paid,51511
1531,1531,Net Banking,Paid,20959
1532,1532,Credit Card,Paid,7274
1533,1533,Credit Card,Paid,9466
1534,1534,UPI,Paid,26739
1535,1535,Credit Card,Paid,46209
1536,1536,Debit Card,Paid,22542
1537,1537,COD,Paid,41164
1538,1538,Credit Card,Paid,110744
1539,1539,COD,Paid,49190
1540,1540,COD,Paid,87796
1541,1541,Credit Card,Paid,68876
1542,1542,UPI,Paid,55084
1543,1543,Net Banking,Paid,5949
1544,1544,UPI,Paid,24683
1545,1545,COD,Paid,56240
1546,1546,COD,Paid,11856
1547,1547,COD,Paid,45524
1548,1548,UPI,Paid,56413
1549,1549,Debit Card,Paid,44444
1550,1550,Net Banking,Paid,38554
1551,1551,COD,Paid,23990
1552,1552,UPI,Paid,77484
1553,1553,COD,Paid,58348
1554,1554,Net Banking,Paid,17040
1555,1555,Net Banking,Paid,52004
1556,1556,Debit Card,Paid,70662
1557,1557,UPI,Paid,52398
1558,1558,COD,Paid,59907
1559,1559,Net Banking,Paid,2976
1560,1560,Net Banking,Paid,55792
1561,1561,UPI,Paid,86384
1562,1562,Debit Card,Paid,27565
1563,1563,COD,Paid,53250
1564,1564,Credit Card,Paid,18551
1565,1565,Credit Card,Paid,21449
1566,1566,COD,Paid,59000
1567,1567,Net Banking,Paid,30466
1568,1568,COD,Paid,68230
1569,1569,Net Banking,Paid,42086
1570,1570,Net Banking,Paid,43650
1571,1571,Net Banking,Paid,78421
1572,1572,Credit Card,Paid,31331
1573,1573,Net Banking,Paid,54758
1574,1574,Credit Card,Paid,53348
1575,1575,UPI,Paid,50835
1576,1576,UPI,Paid,49176
1577,1577,COD,Paid,43712
1578,1578,Net Banking,Paid,35316
1579,1579,UPI,Paid,36004
1580,1580,Debit Card,Paid,4598
1581,1581,Debit Card,Paid,12978
1582,1582,Credit Card,Paid,56452
1583,1583,Credit Card,Paid,10761
1584,1584,Net Banking,Paid,47191
1585,1585,Net Banking,Paid,28396
1586,1586,Credit Card,Paid,73757
1587,1587,Net Banking,Paid,73986
1588,1588,UPI,Paid,64860
1589,1589,Debit Card,Paid,48843
1590,1590,Net Banking,Paid,109922
1591,1591,Net Banking,Paid,64694
1592,1592,COD,Paid,91144
1593,1593,Credit Card,Paid,39393
1594,1594,Credit Card,Paid,50619
1595,1595,COD,Paid,54790
1596,1596,Net Banking,Paid,17561
1597,1597,UPI,Paid,47356
1598,1598,Credit Card,Paid,5420
1599,1599,Credit Card,Paid,53471
1600,1600,Net Banking,Paid,30154
1601,1601,Credit Card,Paid,43011
1602,1602,Debit Card,Paid,32604
1603,1603,Debit Card,Paid,15263
