OrderID,CustomerID,OrderDate,Status,TotalAmount
721,1153,2026-03-14,Processing,13182
722,2648,2025-08-13,Shipped,36142
723,1240,2025-02-22,Processing,80227
724,205,2025-05-10,Delivered,60346
725,2078,2026-04-15,Shipped,35791
726,2135,2025-01-21,Shipped,22473
727,1762,2025-11-28,Processing,1168
728,4,2025-12-11,Delivered,76321
729,1919,2026-06-01,Shipped,15727
730,2957,2025-10-12,Processing,18002
731,900,2025-01-20,Processing,13928
732,1247,2026-06-04,Shipped,42762
733,1578,2026-04-01,Shipped,5159
734,910,2025-01-28,Delivered,36796
735,2891,2025-05-21,Processing,19127
736,16,2026-03-07,Shipped,23100
737,1885,2025-03-08,Delivered,73860
738,2966,2026-04-04,Delivered,14377
739,1614,2025-08-18,Processing,58409
740,564,2025-03-10,Processing,45702
741,1740,2026-02-06,Processing,50524
742,648,2025-04-13,Delivered,52389
743,389,2025-08-05,Delivered,68908
744,194,2025-06-22,Delivered,47492
745,1937,2025-06-30,Shipped,80097
746,2227,2025-12-08,Processing,30813
747,2638,2026-06-23,Processing,17107
748,1872,2025-01-09,Delivered,6986
749,267,2025-11-23,Processing,45012
750,402,2025-07-25,Processing,64788
751,1888,2025-05-11,Shipped,37953
752,2623,2026-03-15,Delivered,45845
753,1211,2025-04-13,Shipped,37701
754,2141,2025-02-28,Delivered,18348
755,2092,2025-02-23,Shipped,22472
756,2537,2025-05-15,Shipped,3738
757,2577,2026-05-14,Processing,52474
758,2903,2025-04-07,Shipped,16090
759,2396,2025-10-26,Delivered,43022
760,47,2026-02-09,Shipped,43354
761,1323,2026-05-13,Delivered,25258
762,842,2025-04-19,Delivered,31489
763,1936,2026-01-08,Processing,24590
764,2917,2026-05-25,Delivered,71761
765,2949,2025-06-22,Processing,12510
766,1788,2026-06-25,Shipped,18360
767,2208,2025-03-24,Processing,19000
768,1360,2026-02-24,Shipped,25040
769,2232,2025-02-20,Processing,65017
770,1957,2025-07-08,Processing,18146
771,2127,2025-01-01,Processing,29480
772,1780,2025-07-02,Delivered,20282
773,873,2026-02-23,Processing,63606
774,2348,2025-11-21,Processing,31452
775,950,2025-12-10,Shipped,51394
776,2936,2025-10-08,Delivered,43191
777,177,2026-04-26,Shipped,51013
778,2932,2026-04-07,Processing,57771
779,715,2026-04-15,Delivered,92144
780,1646,2026-03-07,Processing,26508
781,2046,2025-08-10,Processing,22284
782,1039,2025-09-07,Delivered,19882
783,2441,2026-05-09,Delivered,2129
784,2331,2026-05-25,Shipped,11142
785,2480,2025-01-13,Processing,19806
786,315,2026-05-29,Delivered,11341
787,634,2025-05-12,Shipped,15964
788,1326,2025-09-24,Delivered,38831
789,2362,2026-06-23,Shipped,71718
790,2323,2025-01-25,Delivered,12876
791,2817,2026-07-03,Processing,19369
792,2882,2026-03-15,Shipped,76750
793,1141,2025-06-11,Shipped,38390
794,2263,2025-01-17,Delivered,59611
795,1000,2026-02-25,Processing,78945
796,1702,2025-02-17,Shipped,9125
797,2621,2025-05-04,Delivered,11681
798,2236,2026-01-07,Processing,60862
799,1669,2025-07-07,Delivered,90442
800,1764,2025-03-20,Processing,59856
801,2610,2026-06-16,Shipped,31586
802,1977,2025-09-18,Shipped,6636
803,2053,2025-07-09,Delivered,38185
804,1752,2025-11-27,Processing,29987
805,866,2026-04-18,Shipped,40779
806,2611,2025-03-04,Shipped,52057
807,2389,2026-07-01,Shipped,43229
808,1917,2025-04-29,Shipped,50176
809,172,2025-03-16,Delivered,54740
810,728,2026-04-06,Delivered,30264
811,726,2025-07-12,Delivered,55654
812,1899,2025-05-30,Delivered,3748
813,2696,2025-07-12,Processing,27357
814,990,2025-10-22,Processing,61858
815,1495,2026-01-12,Processing,25431
816,1148,2025-06-08,Delivered,75451
817,1948,2025-09-25,Processing,23566
818,722,2026-04-20,Delivered,23650
819,592,2025-05-21,Delivered,33554
820,1738,2026-01-18,Processing,42854
821,2679,2025-10-04,Processing,7922
822,2331,2026-06-06,Processing,2828
823,98,2026-06-11,Processing,21059
824,347,2025-09-06,Shipped,9753
825,1162,2026-02-02,Shipped,72162
826,714,2025-12-20,Delivered,21850
827,2120,2026-03-11,Processing,58810
828,1697,2025-05-24,Delivered,52341
829,1818,2026-04-14,Delivered,34684
830,2552,2026-04-23,Shipped,12159
831,2109,2025-06-20,Processing,60318
832,228,2025-09-07,Processing,14194
833,2289,2025-12-08,Delivered,97675
834,2273,2025-06-28,Delivered,60513
835,1915,2025-01-26,Delivered,26436
836,2275,2026-03-13,Processing,34546
837,2172,2025-02-01,Delivered,69740
838,2779,2026-02-22,Processing,43295
839,1595,2025-11-25,Delivered,88257
840,1825,2026-01-02,Shipped,15097
841,2259,2026-03-24,Processing,38801
842,721,2026-03-04,Delivered,9091
843,2298,2025-08-11,Shipped,49214
844,1978,2026-04-09,Shipped,26359
845,2222,2025-12-25,Processing,43035
846,1540,2025-12-27,Processing,16515
847,527,2026-03-16,Processing,40692
848,809,2025-11-30,Shipped,22649
849,2742,2025-02-22,Delivered,35991
850,614,2025-06-19,Delivered,22375
851,950,2025-11-08,Shipped,81610
852,295,2025-01-15,Processing,26900
853,1280,2025-03-09,Shipped,22526
854,665,2025-09-23,Processing,65161
855,527,2025-08-31,Shipped,57259
856,2871,2025-12-12,Shipped,43834
857,424,2025-02-28,Processing,17005
858,1181,2026-01-23,Processing,24789
859,2324,2026-02-22,Shipped,29330
860,2769,2025-10-02,Processing,30998
861,1153,2026-04-25,Shipped,23659
862,443,2025-05-28,Delivered,41210
863,432,2025-01-14,Shipped,11637
864,2136,2025-06-20,Processing,44714
865,2961,2025-02-03,Processing,41262
866,435,2025-02-20,Processing,32606
867,1220,2025-06-10,Delivered,6446
868,1526,2025-03-11,Delivered,30533
869,1861,2025-07-09,Shipped,77648
870,2592,2025-10-31,Processing,22082
871,2527,2025-08-01,Delivered,2185
872,237,2026-03-20,Shipped,80450
873,2163,2025-12-19,Processing,3646
874,386,2026-02-13,Delivered,55136
875,1940,2026-01-21,Delivered,15776
876,2968,2026-04-14,Processing,23235
877,465,2025-11-29,Delivered,22207
878,2200,2025-01-11,Processing,6742
879,175,2025-08-28,Processing,17733
880,682,2025-12-25,Delivered,45158
881,820,2025-10-21,Shipped,42442
882,1518,2025-12-24,Delivered,67753
883,1633,2026-07-01,Processing,31139
884,1770,2025-01-12,Delivered,27686
885,955,2025-08-07,Shipped,15190
886,616,2025-10-17,Processing,32773
887,554,2025-03-22,Delivered,32743
888,199,2025-02-08,Delivered,52894
889,2587,2026-05-07,Delivered,7797
890,1090,2025-08-21,Delivered,61485
891,1280,2026-06-09,Shipped,45881
892,50,2025-09-18,Processing,48404
893,2310,2025-07-15,Delivered,20140
894,363,2026-03-17,Processing,1215
895,2337,2026-01-23,Processing,41682
896,2718,2025-08-24,Shipped,58733
897,1998,2025-02-05,Delivered,23418
898,1787,2026-05-09,Shipped,34040
899,2130,2025-03-06,Processing,6291
900,1088,2026-04-20,Processing,60831
901,1796,2026-05-31,Delivered,64870
902,2395,2025-05-20,Delivered,66628
903,2935,2025-01-16,Processing,21922
904,1057,2026-05-27,Delivered,60297
905,2421,2025-06-23,Delivered,22442
906,730,2026-02-27,Shipped,79361
907,2756,2025-06-23,Shipped,10151
908,1060,2026-04-13,Processing,26961
909,2977,2026-03-04,Shipped,72379
910,1627,2025-05-30,Shipped,49177
911,1956,2025-08-18,Shipped,32079
912,1055,2025-03-25,Processing,46172
913,2916,2026-06-17,Delivered,54069
914,650,2025-02-28,Processing,73810
915,2536,2025-07-10,Processing,74510
916,1565,2025-08-05,Delivered,73126
917,2969,2026-05-18,Processing,38248
918,648,2025-12-05,Delivered,49106
919,898,2025-08-19,Processing,32044
920,2424,2025-05-28,Processing,43210
921,2395,2025-06-01,Processing,76370
922,232,2026-06-22,Shipped,36388
923,2682,2025-07-30,Shipped,42115
924,1149,2026-05-11,Shipped,21301
925,1127,2026-02-17,Shipped,38189
926,127,2025-08-08,Processing,68827
927,963,2026-01-12,Delivered,67650
928,397,2025-04-14,Processing,35068
929,384,2026-02-23,Shipped,64534
930,2132,2025-12-15,Processing,45402
931,745,2026-02-04,Shipped,77967
932,1848,2025-10-01,Processing,29036
933,2509,2025-10-23,Delivered,59047
934,2471,2026-06-04,Delivered,21402
935,2242,2025-11-15,Shipped,19476
936,749,2026-01-29,Shipped,8685
937,2838,2025-11-06,Shipped,19270
938,430,2025-05-23,Processing,49148
939,795,2025-10-17,Delivered,41953
940,1349,2025-12-27,Shipped,2995
941,2762,2025-02-16,Shipped,18210
942,1913,2025-09-08,Delivered,16178
943,664,2026-05-17,Processing,8633
944,847,2025-12-09,Delivered,5428
945,612,2026-03-01,Delivered,10986
946,2971,2025-01-13,Shipped,55234
947,506,2026-02-28,Shipped,61796
948,1730,2025-10-12,Delivered,5386
949,1375,2026-01-13,Processing,18615
950,2621,2026-05-12,Shipped,66030
951,2967,2026-04-25,Shipped,5400
952,2619,2025-04-14,Delivered,61800
953,1045,2025-03-12,Processing,8090
954,1828,2026-05-04,Delivered,27720
955,1958,2025-08-28,Delivered,9084
956,1919,2026-02-20,Shipped,33136
957,1853,2025-03-16,Shipped,39882
958,2709,2025-03-21,Delivered,29896
959,1068,2025-06-21,Delivered,50534
960,667,2026-05-23,Processing,30315
961,414,2025-01-19,Processing,6713
962,396,2025-09-29,Delivered,18034
963,1175,2025-02-22,Processing,62342
964,1301,2025-02-23,Delivered,56374
965,616,2025-11-14,Delivered,36779
966,2485,2026-04-01,Processing,29796
967,83,2025-08-06,Shipped,30319
968,258,2026-07-05,Delivered,43508
969,2680,2025-08-31,Processing,35598
970,2095,2025-09-07,Shipped,52013
971,289,2025-02-01,Shipped,58606
972,2474,2025-11-14,Processing,54344
973,946,2025-05-17,Shipped,22576
974,502,2025-10-26,Shipped,66434
975,1695,2025-10-10,Delivered,78396
976,231,2025-05-31,Shipped,27357
977,686,2025-01-09,Processing,7600
978,441,2025-05-05,Delivered,55898
979,2279,2025-07-31,Processing,44732
980,1567,2025-02-12,Delivered,38877
981,2559,2025-01-19,Shipped,10053
982,646,2025-03-11,Shipped,17358
983,1170,2025-02-14,Processing,38445
984,966,2025-06-07,Shipped,35235
985,1481,2025-07-06,Processing,68874
986,616,2025-06-17,Delivered,19875
987,185,2025-08-08,Shipped,55828
988,2795,2025-03-18,Shipped,13802
989,1177,2025-01-11,Processing,12986
990,1052,2025-08-22,Shipped,26218
991,1355,2025-12-04,Delivered,24926
992,1934,2025-02-01,Shipped,84798
993,1776,2026-05-08,Shipped,20286
994,631,2025-03-11,Shipped,62333
995,1305,2026-04-01,Shipped,6648
996,2009,2025-01-20,Processing,27338
997,817,2025-10-18,Delivered,40005
998,2247,2025-07-19,Processing,65789
999,1579,2025-08-17,Shipped,58309
1000,2848,2026-01-12,Shipped,31675
1001,1247,2026-01-05,Delivered,13588
1002,2099,2026-03-01,Processing,16150
1003,1314,2026-02-22,Shipped,26456
1004,1599,2025-10-07,Delivered,62463
1005,809,2025-05-12,Delivered,36213
1006,436,2025-11-11,Delivered,15611
1007,1008,2025-09-12,Delivered,36932
1008,2520,2025-04-22,Delivered,51240
1009,1526,2026-06-11,Shipped,42384
1010,2272,2026-07-05,Processing,42352
1011,1493,2025-05-30,Shipped,46801
1012,217,2026-03-11,Delivered,37034
1013,1436,2026-01-06,Processing,68524
1014,118,2025-12-20,Shipped,37501
1015,336,2025-10-25,Shipped,38607
1016,2492,2025-04-25,Delivered,17408
1017,64,2026-02-24,Delivered,33262
1018,170,2025-12-01,Processing,5268
1019,2488,2025-01-06,Shipped,46124
1020,7,2026-04-05,Delivered,58621
1021,1170,2025-02-25,Delivered,24971
1022,1252,2025-11-16,Delivered,69983
1023,1837,2025-04-27,Shipped,32308
1024,948,2026-02-06,Shipped,10340
1025,257,2025-03-16,Processing,18349
1026,2053,2026-02-24,Processing,51511
1027,2120,2025-07-21,Shipped,32993
1028,606,2026-02-01,Delivered,38924
1029,567,2025-12-18,Delivered,28330
1030,476,2025-05-29,Delivered,51050
1031,2703,2025-01-07,Shipped,64855
1032,1572,2025-02-10,Shipped,24130
1033,2856,2026-02-21,Processing,27384
1034,912,2025-12-10,Delivered,22541
1035,415,2026-02-14,Shipped,72727
1036,650,2025-02-11,Delivered,24180
1037,2551,2026-02-18,Shipped,24978
1038,1337,2026-01-30,Processing,30251
1039,2681,2025-05-25,Processing,48122
1040,1114,2026-05-23,Shipped,60320
1041,2515,2025-03-24,Shipped,18305
1042,1925,2025-08-16,Processing,9306
1043,236,2025-05-16,Processing,46876
1044,1544,2025-10-14,Processing,88552
1045,1012,2026-04-02,Shipped,46403
1046,807,2025-03-14,Shipped,59694
1047,1581,2025-10-09,Processing,8956
1048,2064,2025-10-07,Delivered,71822
1049,635,2025-10-19,Shipped,52064
1050,1174,2025-12-05,Delivered,39202
1051,2729,2025-08-31,Delivered,18056
1052,2764,2026-06-05,Processing,27296
1053,984,2025-05-06,Processing,47693
1054,751,2025-07-29,Processing,46657
1055,2485,2025-04-23,Processing,56286
1056,1237,2025-07-01,Delivered,76913
1057,2094,2026-02-12,Shipped,3977
1058,717,2025-01-07,Delivered,40000
1059,2514,2026-02-26,Processing,6307
1060,809,2026-06-16,Delivered,19121
1061,2810,2026-05-03,Processing,17478
1062,1737,2026-02-20,Processing,40650
1063,289,2025-01-23,Shipped,920
1064,2342,2026-04-17,Delivered,35128
1065,1156,2025-05-14,Shipped,41155
1066,2406,2025-05-16,Processing,45857
1067,916,2025-01-28,Shipped,33970
1068,1055,2025-03-28,Shipped,32784
1069,988,2026-06-04,Processing,33703
1070,1864,2025-05-23,Delivered,89108
1071,525,2026-03-27,Processing,66706
1072,2529,2025-09-10,Processing,19684
1073,1495,2025-05-22,Processing,22945
1074,1048,2025-07-21,Processing,56429
1075,49,2025-03-30,Shipped,45550
1076,1919,2025-05-17,Delivered,72562
1077,2884,2025-09-14,Shipped,24651
1078,2783,2026-06-12,Shipped,32967
1079,433,2026-03-11,Shipped,35026
1080,2941,2026-04-05,Processing,26647
1081,641,2026-04-25,Delivered,7750
1082,1291,2026-03-22,Delivered,39090
1083,1094,2025-02-28,Processing,61319
1084,1091,2025-02-09,Shipped,55300
1085,150,2025-01-22,Shipped,49128
1086,1024,2025-08-24,Shipped,73233
1087,2749,2025-02-19,Delivered,34705
1088,361,2026-01-17,Delivered,24236
1089,703,2026-05-09,Shipped,26242
1090,2499,2025-09-07,Delivered,42478
1091,1598,2025-10-12,Processing,47469
1092,534,2025-09-28,Delivered,17973
1093,1939,2025-03-16,Delivered,30612
1094,1402,2025-08-25,Shipped,104144
1095,560,2025-05-30,Processing,36776
1096,439,2025-01-18,Shipped,31100
1097,1082,2025-12-31,Processing,59589
1098,926,2025-02-14,Delivered,14910
1099,1744,2025-03-15,Shipped,69067
1100,1164,2025-11-30,Delivered,20460
1101,1315,2026-03-15,Delivered,88564
1102,2164,2026-05-09,Processing,17911
1103,789,2026-02-20,Shipped,3457
1104,170,2025-06-23,Delivered,8827
1105,893,2026-04-02,Processing,43714
1106,2148,2025-05-20,Processing,39286
1107,594,2026-04-30,Delivered,66110
1108,386,2026-06-28,Processing,67637
1109,2527,2025-06-12,Shipped,21083
1110,1813,2025-07-17,Delivered,5973
1111,1794,2025-08-20,Processing,78267
1112,2086,2025-10-31,Shipped,76141
1113,2534,2025-02-04,Delivered,60758
1114,2061,2025-09-19,Processing,60923
1115,1654,2025-11-13,Delivered,14892
1116,983,2025-10-24,Processing,25804
1117,2062,2025-04-07,Delivered,74619
1118,2936,2025-03-23,Shipped,36200
1119,1811,2025-10-11,Shipped,31614
1120,430,2026-05-13,Delivered,36707
1121,2851,2026-04-05,Shipped,67401
1122,2887,2025-02-16,Shipped,22555
1123,2939,2025-07-20,Delivered,31279
1124,557,2026-03-26,Shipped,59382
1125,1726,2025-06-30,Delivered,34109
1126,1191,2026-04-06,Processing,74480
1127,2257,2026-06-16,Processing,12117
1128,1157,2025-08-30,Shipped,64340
1129,1867,2026-03-21,Shipped,65357
1130,1818,2025-01-15,Delivered,27678
1131,2478,2025-04-02,Processing,60670
1132,2273,2026-02-13,Delivered,77064
1133,555,2026-02-23,Delivered,18810
1134,2546,2025-10-19,Delivered,18728
1135,34,2025-05-19,Delivered,36712
1136,283,2025-10-07,Shipped,45605
1137,593,2025-08-26,Delivered,13752
1138,1875,2025-03-11,Shipped,10334
1139,1407,2025-06-30,Processing,45134
1140,14,2025-01-28,Delivered,3666
1141,2678,2025-03-07,Processing,51132
1142,2895,2025-04-19,Shipped,16815
1143,1664,2026-02-05,Delivered,1560
1144,1627,2025-05-07,Shipped,100541
1145,503,2025-03-15,Processing,10158
1146,380,2025-08-02,Shipped,28890
1147,2815,2026-06-23,Delivered,72872
1148,2630,2025-07-19,Processing,66672
1149,2222,2025-11-03,Delivered,67487
1150,1868,2025-12-31,Delivered,17583
1151,1629,2026-06-02,Processing,40954
1152,923,2025-12-22,Processing,87036
1153,2747,2026-06-11,Delivered,17276
1154,546,2025-06-11,Shipped,57113
1155,2470,2025-08-08,Processing,23942
1156,2472,2025-03-05,Processing,34216
1157,2483,2025-01-19,Processing,57176
1158,346,2026-04-11,Shipped,91454
1159,1264,2025-08-03,Processing,61117
1160,2277,2025-06-15,Processing,31154
1161,2990,2025-06-22,Delivered,24416
1162,1865,2026-06-29,Processing,72689
1163,1775,2025-03-08,Processing,4522
1164,753,2025-02-28,Shipped,44259
1165,2328,2026-05-22,Processing,55579
1166,1595,2025-01-23,Delivered,9079
1167,1772,2025-04-04,Shipped,13050
1168,1558,2025-03-31,Delivered,47585
1169,1135,2026-05-28,Processing,37060
1170,1270,2026-02-19,Shipped,62971
1171,1189,2025-10-30,Delivered,76185
1172,346,2025-04-07,Shipped,39476
1173,1501,2025-01-15,Shipped,75525
1174,203,2025-10-20,Processing,49084
1175,865,2025-06-22,Processing,9496
1176,160,2025-09-22,Processing,51448
1177,171,2025-03-23,Shipped,41274
1178,2425,2026-05-06,Shipped,31086
1179,1851,2025-09-06,Shipped,15469
1180,576,2025-08-25,Processing,65330
1181,1790,2025-11-20,Processing,34906
1182,1275,2025-10-14,Delivered,33952
1183,1985,2025-06-03,Shipped,20622
1184,556,2025-07-12,Processing,45630
1185,1610,2025-09-16,Delivered,18162
1186,1131,2025-08-17,Delivered,15236
1187,2246,2025-03-14,Shipped,45288
1188,1702,2025-09-09,Shipped,15892
1189,2197,2026-04-18,Shipped,59008
1190,1994,2025-10-15,Shipped,52648
1191,2598,2026-02-03,Shipped,10050
1192,1100,2025-12-25,Processing,62840
1193,2461,2025-06-08,Shipped,32438
1194,2434,2025-09-26,Shipped,66112
1195,674,2025-03-20,Processing,38566
1196,947,2025-03-13,Delivered,31420
1197,1047,2025-06-08,Delivered,33097
1198,1019,2026-04-16,Shipped,19012
1199,929,2026-03-21,Delivered,16036
1200,2209,2025-05-25,Shipped,54101
1201,17,2026-06-08,Shipped,34506
1202,1449,2025-10-03,Processing,51156
1203,2309,2026-05-07,Shipped,31081
1204,2618,2025-12-19,Delivered,66802
1205,2785,2025-10-30,Processing,50380
1206,2923,2026-03-19,Delivered,17645
1207,858,2026-02-28,Delivered,26056
1208,2500,2026-05-21,Delivered,42670
1209,91,2026-05-14,Delivered,44712
1210,2407,2025-07-16,Delivered,18117
1211,879,2025-04-17,Delivered,7627
1212,2764,2026-02-09,Shipped,3234
1213,2916,2025-11-28,Processing,47057
1214,2921,2025-10-12,Processing,22362
1215,1391,2025-10-19,Delivered,40135
1216,1505,2025-04-02,Delivered,13796
1217,946,2025-11-14,Shipped,10389
1218,2616,2026-02-01,Delivered,11684
1219,2665,2026-03-08,Delivered,45362
1220,2970,2025-01-30,Shipped,12643
1221,2275,2025-10-10,Delivered,8904
1222,1165,2025-09-19,Shipped,14716
1223,58,2025-05-15,Shipped,15784
1224,1867,2025-04-25,Processing,1908
1225,2772,2025-08-12,Processing,20520
1226,94,2026-06-12,Delivered,56336
1227,2320,2025-01-30,Processing,6822
1228,2840,2025-03-25,Delivered,63318
1229,1576,2025-06-30,Processing,84928
1230,500,2025-10-05,Delivered,58602
1231,393,2025-11-19,Processing,95306
1232,544,2026-04-25,Delivered,75768
1233,1297,2026-03-28,Processing,13940
1234,1161,2025-01-22,Delivered,12319
1235,2659,2025-12-16,Processing,51621
1236,1581,2026-06-11,Processing,8944
1237,2686,2025-06-19,Processing,52124
1238,762,2025-06-23,Processing,37928
1239,2209,2025-08-20,Delivered,70542
1240,689,2025-12-24,Processing,26268
1241,1312,2025-08-13,Processing,61598
1242,2403,2026-07-03,Shipped,119570
1243,2322,2025-08-02,Shipped,5232
1244,2466,2025-01-10,Shipped,37901
1245,1631,2025-01-01,Delivered,43170
1246,767,2025-11-14,Delivered,13987
1247,322,2025-07-07,Delivered,69578
1248,999,2025-08-28,Shipped,72783
1249,1008,2026-01-09,Processing,41933
1250,15,2025-01-23,Processing,66556
1251,2328,2025-08-03,Shipped,99243
1252,2385,2025-01-13,Delivered,28992
1253,2336,2026-01-16,Processing,37239
1254,1283,2025-04-15,Shipped,36688
1255,2720,2026-02-21,Delivered,35492
1256,1751,2025-08-04,Processing,2042
1257,1394,2025-08-19,Shipped,63746
1258,2610,2026-06-29,Shipped,22930
1259,2832,2025-08-09,Delivered,40472
1260,2681,2026-04-22,Delivered,33825
1261,757,2026-05-26,Processing,30687
1262,451,2026-04-05,Delivered,5757
1263,81,2025-03-05,Shipped,63208
1264,2368,2025-11-17,Processing,39523
1265,1519,2025-07-05,Shipped,17495
1266,2730,2026-01-20,Processing,14135
1267,1989,2026-07-02,Processing,46116
1268,2039,2026-01-28,Shipped,53755
1269,726,2026-06-14,Processing,80844
1270,2234,2026-01-02,Shipped,48889
1271,332,2026-04-17,Processing,25190
1272,916,2025-03-06,Delivered,5905
