ActivityID,CustomerID,ProductID,ActivityType,ActivityDate
768,115,416,View,2026-05-07
769,2309,27,Purchase,2025-01-31
770,248,390,Purchase,2025-04-19
771,727,754,View,2025-10-23
772,1490,144,AddToCart,2025-05-09
773,1704,676,Wishlist,2025-08-18
774,1067,265,Search,2026-02-14
775,2213,433,Wishlist,2026-01-06
776,222,59,Search,2025-08-20
777,723,262,Purchase,2025-08-01
778,2813,527,View,2025-11-03
779,1476,694,AddToCart,2025-07-27
780,84,443,Search,2025-04-25
781,1383,314,Purchase,2025-08-12
782,1107,534,Purchase,2025-07-29
783,2518,411,Search,2025-10-17
784,1597,542,AddToCart,2025-05-18
785,507,23,AddToCart,2025-06-06
786,2103,910,Purchase,2025-01-28
787,2558,120,Purchase,2025-02-17
788,811,491,Purchase,2026-06-10
789,1653,376,Search,2025-10-03
790,544,915,AddToCart,2025-11-03
791,117,83,View,2026-05-21
792,1782,768,View,2026-04-02
793,1026,351,Search,2025-06-04
794,593,195,Wishlist,2025-07-03
795,1583,251,Search,2025-07-31
796,2974,907,Purchase,2025-01-09
797,1267,497,AddToCart,2025-06-16
798,303,228,Purchase,2025-05-27
799,894,889,View,2026-06-01
800,1246,858,Wishlist,2026-01-14
801,1228,936,Search,2025-10-23
802,221,974,View,2025-12-08
803,481,27,View,2026-01-09
804,308,238,AddToCart,2025-01-17
805,2873,968,Wishlist,2026-05-14
806,2287,351,Search,2026-06-22
807,2383,769,Wishlist,2025-08-15
808,771,896,Search,2026-02-13
809,403,952,Search,2026-02-14
810,2496,14,View,2025-10-29
811,1368,178,AddToCart,2025-11-26
812,920,539,Search,2025-12-06
813,1859,317,AddToCart,2025-03-08
814,1539,34,Search,2025-08-27
815,1240,570,AddToCart,2025-08-10
816,1457,8,View,2025-06-01
817,59,1000,Purchase,2025-01-14
818,2716,219,View,2025-03-19
819,1314,836,AddToCart,2025-12-13
820,1181,933,AddToCart,2025-02-20
821,2142,420,Search,2025-02-25
822,1694,437,AddToCart,2025-02-17
823,346,855,View,2025-08-15
824,949,279,AddToCart,2025-10-21
825,226,305,Wishlist,2026-02-17
826,110,996,Purchase,2025-08-21
827,559,753,Purchase,2025-06-29
828,459,185,Wishlist,2025-12-30
829,2235,938,View,2026-02-03
830,253,137,AddToCart,2026-01-07
831,2537,195,AddToCart,2026-03-10
832,2211,396,AddToCart,2026-01-07
833,1954,363,Search,2025-06-21
834,62,261,Search,2025-05-11
835,1733,825,AddToCart,2025-03-23
836,1481,333,View,2025-01-30
837,403,549,View,2025-11-28
838,1233,521,AddToCart,2026-04-04
839,403,282,Search,2025-10-04
840,1712,220,Wishlist,2026-03-26
841,889,944,Wishlist,2026-01-03
842,2927,164,Search,2026-05-31
843,1791,423,Search,2025-08-03
844,726,519,Wishlist,2025-09-23
845,2277,985,AddToCart,2025-05-18
846,2154,204,Purchase,2026-03-07
847,508,633,Search,2026-03-22
848,2095,703,View,2026-06-04
849,836,113,AddToCart,2025-11-15
850,1593,499,AddToCart,2025-08-09
851,2302,364,AddToCart,2025-06-25
852,2835,102,Search,2025-08-14
853,2681,871,Purchase,2025-09-11
854,1470,702,View,2026-04-10
855,1366,94,Search,2026-05-26
856,2711,996,View,2025-09-24
857,1496,103,AddToCart,2026-01-20
858,1867,489,View,2025-11-07
859,1635,993,AddToCart,2026-01-04
860,448,174,Wishlist,2026-01-23
861,1200,204,Purchase,2025-01-08
862,1143,873,Purchase,2025-11-22
863,1949,30,Wishlist,2025-05-28
864,1762,86,Purchase,2026-02-24
865,369,159,AddToCart,2025-08-07
866,1769,362,Search,2025-01-22
867,930,696,Wishlist,2026-01-16
868,2245,778,Search,2026-04-13
869,253,640,View,2025-03-04
870,1517,766,View,2025-05-18
871,225,731,AddToCart,2026-05-03
872,845,16,Wishlist,2026-02-16
873,721,503,View,2025-04-13
874,2748,936,Purchase,2026-02-28
875,1611,917,Purchase,2025-09-15
876,1308,86,Wishlist,2025-10-01
877,1083,549,View,2026-06-25
878,605,267,Search,2025-01-12
879,1061,765,AddToCart,2025-01-26
880,1371,429,Purchase,2025-08-04
881,13,783,AddToCart,2026-06-24
882,2748,986,Search,2026-01-23
883,2367,201,Search,2025-01-19
884,2014,544,AddToCart,2026-06-07
885,2216,714,Purchase,2026-02-14
886,2956,267,AddToCart,2025-11-22
887,468,745,AddToCart,2025-03-06
888,607,262,Search,2025-11-28
889,191,303,View,2026-01-07
890,1372,29,Purchase,2025-08-24
891,2515,546,View,2025-10-21
892,2579,498,Wishlist,2025-01-26
893,2190,117,Wishlist,2025-05-06
894,866,828,View,2026-05-18
895,486,20,Wishlist,2025-12-17
896,1994,577,Wishlist,2026-06-18
897,1643,991,Search,2026-04-19
898,2395,844,Wishlist,2026-06-22
899,2750,276,View,2025-06-16
900,1069,905,View,2025-03-31
901,2463,764,View,2026-05-20
902,536,886,Wishlist,2025-04-20
903,1187,821,AddToCart,2026-03-24
904,2288,804,Search,2026-06-09
905,2584,505,AddToCart,2025-01-21
906,1491,478,View,2025-10-17
907,1788,750,View,2025-08-04
908,570,313,AddToCart,2025-12-18
909,234,507,Search,2026-06-23
910,1717,968,Wishlist,2026-05-13
911,147,575,Purchase,2026-03-22
912,871,444,Search,2025-03-30
913,2998,384,View,2025-10-29
914,2476,919,View,2025-07-09
915,2898,925,Search,2026-05-14
916,1085,799,Search,2025-10-17
917,2290,134,AddToCart,2025-05-10
918,2786,644,Wishlist,2025-11-07
919,1673,355,Wishlist,2025-11-19
920,2847,946,Search,2025-05-18
921,452,448,View,2026-03-02
922,2164,392,Purchase,2025-08-03
923,1452,726,Purchase,2025-06-21
924,1304,570,Purchase,2025-12-02
925,2330,310,AddToCart,2025-02-24
926,480,130,View,2026-06-19
927,1768,709,Wishlist,2026-03-30
928,193,826,View,2025-01-03
929,1460,495,Wishlist,2025-07-02
930,499,35,Search,2026-05-24
931,2525,518,Wishlist,2025-03-30
932,2671,337,View,2026-05-18
933,152,457,Wishlist,2026-01-25
934,2530,632,View,2025-06-06
935,2860,529,Search,2026-01-09
936,2838,591,AddToCart,2025-05-23
937,382,552,Wishlist,2026-02-15
938,1529,994,Purchase,2025-07-18
939,2843,59,View,2026-04-09
940,536,378,Wishlist,2025-09-28
941,899,277,Wishlist,2025-01-09
942,803,552,View,2026-05-28
943,617,150,AddToCart,2026-05-22
944,2474,431,AddToCart,2026-02-20
945,528,730,View,2025-04-15
946,2751,172,Search,2025-11-24
947,2292,445,Wishlist,2026-06-19
948,581,803,Search,2025-09-29
949,1732,344,View,2025-03-03
950,129,588,Wishlist,2025-05-20
951,1245,435,View,2025-05-06
952,1346,40,View,2026-05-27
953,1048,241,View,2026-02-20
954,668,638,Wishlist,2025-10-17
955,2386,973,Search,2025-08-06
956,2593,188,Purchase,2025-10-27
957,882,181,Wishlist,2025-12-10
958,2847,718,AddToCart,2025-09-09
959,132,408,Purchase,2025-06-15
960,2459,868,AddToCart,2026-06-29
961,2778,54,Purchase,2025-03-14
962,1193,905,AddToCart,2026-02-14
963,1252,428,Search,2025-05-20
964,1740,275,View,2025-02-08
965,728,275,Purchase,2025-10-28
966,1609,522,Wishlist,2025-03-23
967,2029,548,Wishlist,2025-02-23
968,2564,790,Search,2025-08-24
969,435,456,View,2025-08-16
970,2536,29,Purchase,2025-10-04
971,1031,719,View,2025-10-20
972,1423,721,Search,2026-04-05
973,1060,231,Wishlist,2026-06-29
974,1480,945,Search,2025-11-28
975,1464,512,Wishlist,2026-03-19
976,2392,980,Search,2025-01-28
977,552,78,Search,2026-05-17
978,2821,556,View,2026-02-12
979,1558,151,View,2026-01-04
980,2394,273,View,2025-12-17
981,638,297,AddToCart,2026-01-23
982,1952,692,View,2025-02-12
983,1667,793,View,2025-05-28
984,2384,952,AddToCart,2025-04-02
985,2989,94,Search,2026-03-16
986,2477,881,Search,2025-11-22
987,732,840,View,2026-02-23
988,1613,126,View,2025-08-27
989,2111,440,Purchase,2025-03-13
990,1656,542,View,2026-05-06
991,39,303,Search,2026-01-17
992,738,558,Search,2025-03-27
993,55,293,AddToCart,2025-03-21
994,201,27,Wishlist,2025-11-21
995,448,928,Purchase,2025-10-06
996,511,969,AddToCart,2026-03-04
997,2747,630,AddToCart,2025-08-10
998,1642,244,Wishlist,2026-02-17
999,807,64,Purchase,2026-05-03
1000,472,57,View,2025-12-22
1001,1780,201,Wishlist,2025-10-16
1002,2434,530,View,2026-04-14
1003,2576,123,Wishlist,2025-10-17
1004,1993,67,Wishlist,2025-03-20
1005,836,54,Purchase,2025-02-25
1006,2585,619,AddToCart,2025-05-11
1007,148,818,Wishlist,2025-09-04
1008,2376,386,Wishlist,2026-02-16
1009,2112,123,Wishlist,2026-04-10
1010,1922,791,Purchase,2026-06-03
1011,1824,382,View,2025-04-26
1012,1154,845,Purchase,2025-06-12
1013,1678,92,Wishlist,2025-03-18
1014,1796,941,AddToCart,2026-05-24
1015,1173,376,Search,2025-06-15
1016,2434,434,Search,2025-01-18
1017,125,396,View,2026-05-25
1018,1632,99,Wishlist,2025-04-27
1019,2818,159,Search,2025-11-26
1020,2873,238,View,2025-06-13
1021,452,733,AddToCart,2025-03-09
1022,1361,676,View,2026-03-22
1023,1985,66,AddToCart,2025-06-26
1024,2534,993,Wishlist,2025-07-09
1025,2521,695,View,2026-03-08
1026,1254,600,Wishlist,2025-01-07
1027,278,460,Wishlist,2025-02-15
1028,1428,188,View,2025-03-01
1029,41,370,View,2025-03-28
1030,1796,662,Purchase,2026-06-19
1031,2482,883,Purchase,2025-05-29
1032,2859,45,Wishlist,2026-03-22
1033,2723,119,Wishlist,2026-05-20
1034,1152,347,Wishlist,2025-03-23
1035,565,663,Purchase,2026-01-07
1036,2716,277,Purchase,2025-06-16
1037,1710,889,View,2025-07-13
1038,2305,198,AddToCart,2025-09-22
1039,1049,470,Purchase,2026-01-25
1040,2033,489,Search,2026-04-18
1041,2,970,Wishlist,2025-04-22
1042,10,4,Wishlist,2025-01-14
1043,766,757,View,2026-01-12
1044,783,642,AddToCart,2025-11-07
1045,246,13,View,2025-05-08
1046,1787,41,Wishlist,2025-02-09
1047,1715,1,AddToCart,2026-03-18
1048,1614,527,AddToCart,2025-08-17
1049,2874,259,View,2026-02-02
1050,731,628,Wishlist,2026-06-29
1051,182,694,Wishlist,2025-02-25
1052,1868,899,Purchase,2025-04-14
1053,1826,284,Purchase,2025-09-09
1054,800,80,AddToCart,2026-05-07
1055,959,775,Wishlist,2026-02-28
1056,1971,894,Search,2026-03-11
1057,637,745,Search,2026-01-28
1058,1048,579,Search,2025-09-11
1059,1157,514,View,2025-07-27
1060,1151,368,AddToCart,2026-03-12
1061,121,652,AddToCart,2025-11-29
1062,1463,673,Wishlist,2025-04-28
1063,2088,875,Wishlist,2025-10-21
1064,155,823,Purchase,2026-03-29
1065,2470,706,Purchase,2025-05-02
1066,2787,727,Purchase,2026-06-07
1067,1071,825,Wishlist,2025-11-17
1068,2827,407,Purchase,2025-07-16
1069,2140,477,Search,2025-03-02
1070,2603,193,AddToCart,2026-03-26
1071,1257,431,View,2025-08-05
1072,1583,847,Search,2025-03-16
1073,182,363,View,2025-06-09
1074,360,183,AddToCart,2025-04-29
1075,245,414,View,2025-12-22
1076,956,51,Wishlist,2026-03-10
1077,2735,422,Purchase,2025-04-01
1078,58,557,Search,2025-02-08
1079,2241,763,Purchase,2025-01-13
1080,200,714,Purchase,2025-01-21
1081,1771,918,Purchase,2025-08-21
1082,1081,72,Purchase,2026-06-04
1083,1440,648,Purchase,2025-04-02
1084,1341,859,Search,2025-08-06
1085,4,769,Wishlist,2025-09-13
1086,2734,881,Purchase,2025-09-15
1087,2306,327,AddToCart,2026-01-05
1088,1939,256,Search,2025-01-03
1089,1015,407,Wishlist,2026-01-02
1090,2868,914,AddToCart,2026-06-15
1091,783,175,View,2026-03-06
1092,2874,90,AddToCart,2025-11-04
1093,1622,417,View,2025-11-12
1094,140,941,AddToCart,2025-07-01
1095,1409,382,View,2025-12-18
1096,749,840,Purchase,2026-02-12
1097,783,441,View,2025-08-22
1098,2969,640,Search,2025-05-24
1099,1938,689,Wishlist,2025-07-14
1100,2200,751,Search,2025-11-28
1101,2589,394,Wishlist,2025-06-01
1102,1678,971,AddToCart,2026-02-26
1103,1185,968,Search,2026-03-12
1104,266,273,AddToCart,2025-12-20
1105,202,867,Wishlist,2026-05-24
1106,78,841,View,2025-06-24
1107,1910,305,AddToCart,2025-03-06
1108,1914,68,Wishlist,2025-10-06
1109,1096,823,Purchase,2025-10-28
1110,999,605,Wishlist,2025-08-22
1111,1415,379,AddToCart,2026-03-25
1112,632,193,Purchase,2026-05-27
1113,1479,169,Wishlist,2025-04-27
1114,2729,41,Search,2025-08-23
1115,1599,753,View,2025-01-23
1116,1817,221,AddToCart,2025-12-06
1117,762,83,Search,2025-06-27
1118,544,869,Purchase,2026-04-16
1119,2604,276,View,2026-07-03
1120,1476,334,View,2026-05-27
1121,1309,900,AddToCart,2025-10-15
1122,845,143,Wishlist,2025-11-03
1123,104,457,Wishlist,2026-04-01
1124,1315,701,View,2026-05-12
1125,570,184,Purchase,2025-12-05
1126,1963,422,Search,2025-07-05
1127,395,828,Wishlist,2025-05-06
1128,2290,574,Wishlist,2025-07-06
1129,1986,499,Search,2025-07-18
1130,2556,613,Purchase,2026-06-11
1131,313,26,View,2026-05-11
1132,2844,980,AddToCart,2025-01-03
1133,1092,926,View,2026-04-25
1134,1910,489,View,2025-02-23
1135,1909,767,Purchase,2025-09-19
1136,595,553,AddToCart,2025-07-27
1137,2928,548,View,2026-02-11
1138,2302,173,Search,2026-03-30
1139,1037,162,Purchase,2025-07-18
1140,2613,289,Search,2026-05-18
1141,1981,580,Search,2025-11-03
1142,2468,111,AddToCart,2026-02-15
1143,1596,674,Purchase,2026-04-17
1144,340,983,View,2026-04-23
1145,1055,914,Purchase,2025-10-23
1146,1932,102,AddToCart,2025-03-17
1147,275,612,Purchase,2025-07-10
1148,2361,592,View,2025-01-02
1149,2555,521,AddToCart,2025-07-31
1150,2515,445,AddToCart,2026-02-03
1151,376,763,AddToCart,2025-10-14
1152,765,662,Search,2025-07-06
1153,1515,653,Wishlist,2025-02-03
1154,525,835,Purchase,2025-03-12
1155,1805,971,Wishlist,2025-03-02
1156,842,158,Search,2025-03-15
1157,43,3,View,2026-02-05
1158,1397,815,View,2026-06-22
1159,2247,632,Wishlist,2025-10-15
1160,1875,769,AddToCart,2026-05-11
1161,761,15,View,2026-03-03
1162,2389,141,Search,2025-03-24
1163,406,201,View,2026-01-12
1164,2609,181,AddToCart,2025-04-06
1165,931,417,Purchase,2025-12-01
1166,1441,958,Search,2025-11-02
1167,1229,970,AddToCart,2025-10-26
1168,846,854,Wishlist,2025-09-25
1169,2503,539,View,2026-05-14
1170,2482,409,Search,2025-07-18
1171,669,719,AddToCart,2025-02-12
1172,300,925,Purchase,2026-05-12
1173,754,336,View,2025-07-09
1174,538,108,Search,2025-07-12
1175,28,588,Wishlist,2025-04-22
1176,1618,591,Purchase,2025-12-14
1177,1263,28,View,2026-04-23
1178,1442,346,Wishlist,2025-06-23
1179,2911,361,AddToCart,2026-05-14
1180,1672,154,Search,2025-10-30
1181,1159,373,View,2026-04-04
1182,1368,549,Search,2025-01-13
1183,1287,372,Search,2025-08-30
1184,1591,559,View,2025-01-25
1185,2684,73,Search,2025-06-05
1186,1362,502,Purchase,2026-01-20
1187,2063,224,Search,2026-06-13
1188,2848,139,AddToCart,2026-02-04
1189,801,870,View,2025-09-30
1190,2211,934,AddToCart,2025-05-02
1191,2196,907,Search,2026-01-27
1192,2414,644,Wishlist,2025-02-16
1193,466,837,AddToCart,2025-07-05
1194,2933,204,AddToCart,2025-08-15
1195,115,367,AddToCart,2025-08-10
1196,2442,68,Search,2026-03-27
1197,2387,262,Wishlist,2025-11-15
1198,1321,633,Search,2026-03-28
1199,2499,113,Purchase,2026-05-03
1200,2504,237,AddToCart,2026-03-28
1201,1060,676,AddToCart,2025-12-18
1202,79,935,View,2025-07-11
1203,57,455,Purchase,2025-11-30
1204,810,5,View,2025-03-30
1205,821,983,Purchase,2025-02-25
1206,551,669,View,2026-06-14
1207,246,98,Wishlist,2026-06-15
1208,77,692,Purchase,2025-12-04
1209,1375,311,Wishlist,2025-02-21
1210,898,11,Search,2026-06-10
1211,2429,773,Wishlist,2025-02-23
1212,2186,798,Purchase,2025-06-02
1213,2757,597,AddToCart,2026-04-28
1214,2669,520,Search,2025-06-05
1215,502,19,Wishlist,2025-02-02
1216,961,745,Wishlist,2025-09-10
1217,788,617,Purchase,2025-05-05
1218,2251,473,Purchase,2025-05-09
1219,2723,528,AddToCart,2025-10-11
1220,2643,204,AddToCart,2025-11-19
1221,2825,306,Wishlist,2025-12-31
1222,2143,837,Purchase,2025-01-03
1223,272,365,View,2025-06-13
1224,1210,862,AddToCart,2025-01-07
1225,573,952,Purchase,2025-02-06
1226,1009,449,View,2025-05-12
1227,813,930,View,2026-03-12
1228,2006,27,AddToCart,2025-10-17
1229,2673,418,View,2025-07-28
1230,1428,38,Wishlist,2025-10-08
1231,863,858,Purchase,2025-09-01
1232,2211,927,Purchase,2025-02-28
1233,2426,954,AddToCart,2025-04-13
1234,1603,962,AddToCart,2025-01-28
1235,315,255,Purchase,2025-09-20
1236,42,900,Wishlist,2026-06-07
1237,471,569,Purchase,2026-04-06
1238,2652,223,Search,2025-08-04
1239,2725,557,Wishlist,2025-11-25
1240,397,713,View,2025-06-26
1241,1745,128,Search,2025-10-16
1242,1156,544,Wishlist,2026-02-05
1243,2667,244,Search,2026-06-07
1244,1826,497,View,2026-03-16
1245,641,278,Wishlist,2025-01-18
1246,2251,826,View,2026-07-04
1247,2288,912,Purchase,2025-08-20
1248,2439,134,AddToCart,2025-02-03
1249,1286,345,Wishlist,2025-10-10
1250,112,379,AddToCart,2025-07-27
1251,2599,814,Wishlist,2026-02-17
1252,85,747,View,2025-08-18
1253,989,592,Search,2025-11-16
1254,1054,317,Purchase,2025-06-04
1255,2397,246,View,2025-11-18
1256,2914,224,AddToCart,2025-03-26
1257,1263,250,Search,2025-10-09
1258,1257,211,Wishlist,2026-01-24
1259,2958,380,Wishlist,2025-08-20
1260,1958,498,Wishlist,2026-05-22
1261,1041,365,Search,2025-01-24
1262,1232,201,View,2025-05-09
1263,833,361,Wishlist,2025-04-04
1264,1581,1,Search,2026-02-08
1265,2357,299,Search,2025-04-29
1266,1256,717,Search,2026-06-25
1267,1588,923,View,2025-07-18
1268,12,278,AddToCart,2025-03-05
1269,1895,369,Wishlist,2025-01-11
1270,765,275,Search,2025-05-14
1271,580,541,View,2026-02-07
1272,439,586,AddToCart,2025-01-26
1273,2030,415,Purchase,2025-03-25
1274,1179,707,View,2025-11-13
1275,2427,618,Search,2025-01-14
1276,673,479,Purchase,2026-03-20
1277,2069,836,Purchase,2025-10-04
1278,1920,571,Purchase,2025-07-25
1279,615,487,Wishlist,2025-01-30
1280,1855,250,AddToCart,2025-04-05
1281,2645,335,AddToCart,2025-03-14
1282,2760,381,Purchase,2025-07-13
1283,656,604,Wishlist,2025-01-16
1284,1313,387,AddToCart,2025-07-14
1285,447,640,Wishlist,2025-07-11
1286,2133,416,View,2025-05-17
1287,1636,308,AddToCart,2025-04-03
1288,457,786,Wishlist,2026-05-23
1289,1,534,Wishlist,2025-03-17
1290,2063,292,Purchase,2026-01-07
1291,964,445,View,2025-07-05
1292,1541,157,AddToCart,2026-02-12
1293,2495,932,View,2026-01-17
1294,2111,15,View,2026-03-12
1295,2236,424,AddToCart,2025-12-14
1296,2565,820,AddToCart,2025-08-21
1297,1042,797,AddToCart,2025-09-09
1298,490,392,Wishlist,2025-09-18
1299,2549,429,Wishlist,2026-04-28
1300,699,295,Search,2025-10-10
1301,2341,539,View,2025-01-02
1302,898,391,Wishlist,2025-06-13
1303,1752,275,Search,2025-03-19
1304,1806,672,AddToCart,2026-03-12
1305,1784,603,Wishlist,2026-03-09
1306,2470,54,Purchase,2025-11-27
1307,2503,76,Search,2025-08-17
1308,249,930,Wishlist,2025-01-28
1309,927,847,View,2025-07-16
1310,1041,64,AddToCart,2025-01-06
1311,377,221,Purchase,2025-11-07
1312,301,813,Wishlist,2026-05-30
1313,474,394,Search,2025-07-16
1314,1610,557,Wishlist,2025-06-28
1315,2463,402,Purchase,2025-07-07
1316,1721,104,Search,2026-03-26
1317,416,112,Search,2025-08-04
1318,1823,319,View,2026-04-22
1319,403,770,Wishlist,2025-11-12
1320,2957,716,Wishlist,2025-06-08
1321,1535,355,Purchase,2025-06-08
1322,1363,816,Wishlist,2025-01-23
1323,1474,451,Search,2025-04-08
1324,2488,753,Search,2025-10-09
1325,958,97,AddToCart,2025-12-12
1326,2069,838,AddToCart,2025-07-20
1327,1568,303,View,2025-10-11
1328,1643,594,AddToCart,2026-04-10
1329,803,382,Search,2025-10-17
1330,356,488,Purchase,2025-11-07
1331,384,964,Wishlist,2026-06-01
1332,460,153,Wishlist,2026-01-18
1333,2943,928,View,2025-04-12
1334,806,495,View,2026-05-15
1335,1464,393,Search,2026-03-05
1336,1145,328,Search,2025-07-20
1337,1415,570,View,2025-04-23
1338,1202,723,Wishlist,2026-03-17
1339,2601,243,Wishlist,2026-01-13
1340,1964,203,Purchase,2025-04-02
1341,20,427,AddToCart,2025-05-11
1342,714,284,AddToCart,2025-07-15
1343,1336,13,Search,2025-09-28
1344,2340,804,Purchase,2026-06-01
1345,1052,116,AddToCart,2025-06-22
1346,1908,432,Search,2025-11-08
1347,2666,839,View,2026-02-01
1348,1863,498,Wishlist,2025-03-26
1349,794,685,View,2025-10-28
1350,1112,570,Purchase,2026-04-27
1351,1612,99,Purchase,2025-02-07
1352,1085,598,Search,2026-02-07
1353,1538,891,AddToCart,2025-02-15
1354,2750,402,Purchase,2026-02-03
1355,2012,182,Wishlist,2025-02-26
1356,1031,282,View,2025-11-06
1357,1968,78,AddToCart,2026-01-07
1358,825,913,AddToCart,2026-01-07
1359,395,525,Wishlist,2026-03-28
1360,781,617,View,2025-11-16
1361,2219,919,View,2025-06-11
1362,1821,108,Search,2025-08-26
1363,149,153,AddToCart,2025-08-16
1364,2598,856,View,2026-05-02
1365,2325,215,AddToCart,2025-07-30
1366,1599,333,Search,2025-01-13
1367,2132,852,Wishlist,2026-01-11
1368,2898,259,AddToCart,2025-03-26
1369,1050,878,Search,2025-05-02
1370,2589,675,Search,2026-01-05
1371,2769,32,View,2026-01-27
1372,942,967,Purchase,2025-10-23
1373,1722,876,Wishlist,2025-09-08
1374,1062,999,View,2025-02-08
1375,1924,93,View,2025-01-18
1376,2517,425,View,2025-03-26
1377,111,725,View,2025-03-11
1378,2933,911,AddToCart,2026-01-04
1379,1817,582,Search,2025-07-31
1380,758,539,Purchase,2025-08-09
1381,1536,353,Wishlist,2026-04-22
1382,104,632,Purchase,2025-10-28
1383,2401,47,Purchase,2025-04-30
1384,217,45,Search,2026-01-05
1385,282,154,AddToCart,2025-08-02
1386,1625,713,Wishlist,2025-12-01
1387,845,533,Search,2025-10-10
1388,855,9,Search,2025-12-25
1389,1880,852,AddToCart,2026-01-02
1390,2811,619,Wishlist,2025-03-20
1391,2559,289,Search,2025-05-09
1392,425,184,Search,2025-05-24
1393,1183,497,Purchase,2025-05-15
1394,582,411,Search,2025-08-15
1395,1344,588,AddToCart,2026-04-12
1396,2142,796,View,2025-11-19
1397,1920,369,View,2025-08-03
1398,2188,465,AddToCart,2025-08-17
1399,329,805,Search,2025-08-11
1400,2962,884,View,2025-04-16
1401,2682,266,Purchase,2025-05-26
1402,2792,748,View,2025-11-06
1403,214,1000,Wishlist,2026-03-22
1404,1897,69,Search,2025-05-31
1405,104,312,AddToCart,2025-05-13
1406,304,705,Purchase,2025-08-22
1407,385,109,Purchase,2025-02-20
1408,802,69,View,2025-09-20
1409,1889,67,View,2025-07-10
1410,363,266,AddToCart,2025-04-09
1411,2571,380,Purchase,2025-07-01
1412,357,426,AddToCart,2025-06-07
1413,820,976,AddToCart,2025-11-22
1414,1903,113,Wishlist,2026-06-21
1415,1640,915,Search,2026-02-05
