WishlistID,CustomerID,ProductID,AddedDate
3877,630,746,2025-11-13
3878,518,209,2026-04-25
3879,434,525,2025-01-19
3880,1003,363,2025-11-21
3881,2749,660,2025-12-29
3882,1019,614,2025-05-10
3883,2459,60,2025-11-23
3884,636,212,2026-05-03
3885,1953,185,2025-10-26
3886,1510,761,2026-02-16
3887,478,773,2025-09-04
3888,1810,819,2025-09-12
3889,823,245,2026-04-05
3890,747,802,2025-04-02
3891,541,325,2025-06-14
3892,2158,803,2025-01-25
3893,312,758,2025-02-27
3894,2948,655,2026-06-18
3895,1323,867,2026-03-10
3896,2028,257,2025-01-23
3897,432,83,2026-05-26
3898,1700,93,2025-02-01
3899,1584,830,2025-08-18
3900,882,819,2025-01-07
3901,941,971,2026-03-25
3902,2234,342,2026-01-12
3903,2019,322,2025-04-12
3904,486,146,2026-04-20
3905,2213,739,2025-05-29
3906,122,925,2025-02-26
3907,1024,216,2026-01-31
3908,2911,701,2025-07-13
3909,2714,943,2025-11-29
3910,1137,183,2026-02-08
3911,371,123,2025-03-16
3912,2989,938,2025-10-24
3913,1751,210,2025-06-26
3914,1361,832,2026-03-21
3915,15,783,2025-10-04
3916,1673,951,2025-03-10
3917,750,900,2026-03-16
3918,1406,755,2026-06-15
3919,2812,727,2025-01-16
3920,910,571,2025-09-11
3921,2732,78,2025-02-05
3922,2299,703,2026-02-28
3923,796,623,2026-01-27
3924,343,884,2025-07-26
3925,2666,862,2025-03-09
3926,1784,291,2025-01-19
3927,1212,484,2025-04-22
3928,399,537,2025-10-29
3929,182,8,2025-11-23
3930,377,392,2026-05-10
3931,1800,687,2026-01-12
3932,1385,759,2025-07-21
3933,2137,595,2025-01-03
3934,2173,820,2026-01-29
3935,1643,414,2026-03-31
3936,1106,40,2026-01-03
3937,2511,7,2025-12-22
3938,2197,907,2025-02-02
3939,2548,89,2026-02-24
3940,1070,616,2026-07-02
3941,1598,495,2025-01-26
3942,2934,868,2026-07-04
3943,1098,78,2025-09-03
3944,1021,59,2026-06-10
3945,330,654,2025-11-26
3946,2995,756,2025-04-05
3947,159,979,2026-03-11
3948,2002,512,2025-01-20
3949,1339,734,2025-06-09
3950,2289,776,2026-04-10
3951,552,631,2025-04-15
3952,2127,314,2026-04-28
3953,771,44,2026-02-24
3954,2757,187,2025-06-08
3955,1986,950,2025-12-03
3956,1224,200,2025-11-25
3957,2144,53,2026-06-23
3958,498,855,2025-10-02
3959,2687,955,2025-07-08
3960,401,900,2025-03-21
3961,2072,962,2026-05-26
3962,2508,880,2025-11-24
3963,2204,977,2026-05-15
3964,2370,706,2025-06-16
3965,2692,313,2025-05-25
3966,611,358,2026-03-05
3967,1673,641,2025-10-27
3968,2185,405,2025-02-20
3969,2385,105,2025-12-30
3970,2895,908,2025-08-10
3971,2519,339,2025-11-10
3972,1333,656,2025-12-14
3973,2832,652,2025-01-19
3974,1133,671,2025-07-15
3975,340,163,2025-04-29
3976,1916,729,2025-08-15
3977,36,299,2026-02-05
3978,2566,31,2026-04-08
3979,1815,169,2025-12-31
3980,1486,121,2026-03-17
3981,408,595,2025-02-14
3982,2971,189,2026-06-28
3983,2951,591,2025-07-01
3984,547,799,2026-01-02
3985,795,782,2026-01-29
3986,648,855,2026-07-01
3987,351,631,2025-03-25
3988,1056,52,2025-03-19
3989,268,90,2026-02-12
3990,1397,493,2026-02-20
3991,536,345,2025-04-22
3992,297,634,2026-01-26
3993,151,467,2025-09-12
3994,1288,922,2025-02-25
3995,782,144,2025-01-20
3996,1482,545,2025-01-08
3997,2663,333,2025-10-27
3998,2683,888,2026-02-26
3999,1667,956,2026-05-14
4000,625,391,2026-04-30
