RecommendationID,CustomerID,RecommendedProductID,Score
1281,2276,256,0.57
1282,2828,45,0.96
1283,1503,37,0.68
1284,1407,63,0.58
1285,398,586,0.67
1286,1208,41,0.72
1287,248,736,0.96
1288,976,821,0.59
1289,1688,183,0.78
1290,507,542,0.6
1291,1410,639,0.5
1292,2565,248,0.61
1293,404,445,0.86
1294,2542,604,0.93
1295,650,676,0.54
1296,1113,81,0.79
1297,1409,60,0.69
1298,1360,359,0.78
1299,1330,764,0.64
1300,165,24,0.68
1301,53,87,0.61
1302,328,403,0.85
1303,535,584,0.69
1304,2282,136,0.67
1305,2962,430,0.98
1306,2974,671,0.94
1307,1065,646,0.89
1308,52,941,0.56
1309,2190,930,0.85
1310,112,867,0.87
1311,2502,838,0.5
1312,1931,471,0.97
1313,2790,963,0.7
1314,2593,42,0.61
1315,1543,239,0.96
1316,608,696,0.53
1317,1742,403,0.71
1318,97,186,0.55
1319,514,864,0.54
1320,2062,275,0.83
1321,2368,785,0.68
1322,2477,355,0.77
1323,890,891,0.92
1324,1970,730,0.79
1325,57,262,0.88
1326,2929,654,0.72
1327,1783,976,0.68
1328,2062,577,0.61
1329,2506,88,0.88
1330,550,500,0.6
1331,2865,695,0.95
1332,2969,253,0.55
1333,2220,586,0.55
1334,1437,377,0.96
1335,2064,189,0.52
1336,1439,419,0.58
1337,2489,436,0.54
1338,1382,381,0.67
1339,2190,348,0.83
1340,1017,733,0.6
1341,1635,243,0.6
1342,188,545,0.72
1343,1474,227,0.93
1344,1938,914,0.9
1345,346,930,0.61
1346,280,209,0.98
1347,2110,591,0.81
1348,1424,74,0.85
1349,1091,271,0.84
1350,2169,74,0.67
1351,2376,214,0.54
1352,2699,684,0.68
1353,1377,287,0.56
1354,2389,518,0.98
1355,2541,112,0.71
1356,709,842,0.8
1357,1955,48,0.63
1358,484,633,0.7
1359,863,854,0.99
1360,1574,522,0.69
1361,2271,867,0.69
1362,1728,66,0.6
1363,617,138,0.95
1364,2741,252,0.85
1365,2948,670,0.7
1366,1405,630,0.66
1367,2832,579,0.62
1368,119,336,0.65
1369,1826,916,0.7
1370,1605,149,0.6
1371,1623,908,0.7
1372,1829,540,0.65
1373,1853,360,0.72
1374,1249,630,0.63
1375,1991,659,0.63
1376,1798,870,0.66
1377,1138,456,0.51
1378,1673,995,0.84
1379,196,230,0.74
1380,678,62,0.56
1381,2221,515,0.56
1382,1118,214,0.8
1383,1110,545,0.91
1384,1435,332,0.58
1385,1962,235,0.87
1386,1597,175,0.95
1387,1774,482,0.61
1388,937,376,0.99
1389,2163,519,0.67
1390,2360,629,0.88
1391,2943,532,0.93
1392,2940,751,0.75
1393,1338,732,0.92
1394,1572,244,0.51
1395,1689,167,0.58
1396,2612,681,0.93
1397,896,333,0.68
1398,753,694,0.9
1399,886,936,0.62
1400,2127,242,0.87
1401,1255,483,0.9
1402,402,132,0.52
1403,1718,306,0.66
1404,1035,771,0.93
1405,343,44,0.93
1406,1835,987,0.85
1407,1063,377,0.76
1408,865,58,0.89
1409,951,679,0.65
1410,2325,61,0.75
1411,1221,294,0.87
1412,1888,703,0.62
1413,1176,960,0.99
1414,1966,827,0.55
1415,1609,507,0.75
1416,657,862,0.63
1417,473,996,0.86
1418,336,454,0.64
1419,1806,645,0.84
1420,579,10,0.97
1421,430,863,0.77
1422,1120,518,0.85
1423,2533,14,0.87
1424,1638,765,0.88
1425,2192,615,0.84
1426,641,383,0.89
1427,578,526,0.73
1428,2763,959,0.89
1429,2530,657,0.86
1430,945,889,0.52
1431,2434,867,0.81
1432,1069,78,0.51
1433,2937,38,0.62
1434,1293,239,0.56
1435,84,867,0.72
1436,150,899,0.57
1437,1723,867,0.7
1438,1922,881,0.99
1439,2665,554,0.58
1440,860,800,0.77
1441,1333,799,0.5
1442,1883,343,0.56
1443,736,116,0.55
1444,2121,788,0.92
1445,2603,503,0.93
1446,2587,362,0.57
1447,2794,602,0.79
1448,1083,602,0.65
1449,1179,692,0.55
1450,2212,550,0.89
1451,471,887,0.97
1452,705,441,0.63
1453,1534,586,0.69
1454,703,116,0.76
1455,2582,587,0.55
1456,2517,755,0.57
1457,2512,904,0.87
1458,2402,85,0.81
1459,445,713,0.74
1460,632,729,0.69
1461,581,265,0.61
1462,2488,467,0.88
1463,714,531,0.6
1464,558,547,0.76
1465,1871,617,0.8
1466,1737,954,0.67
1467,2724,150,0.97
1468,2253,417,0.6
1469,1047,625,0.86
1470,1082,646,0.66
1471,942,595,0.96
1472,2044,525,0.6
1473,1185,899,0.59
1474,1171,671,0.86
1475,2841,761,0.88
1476,2249,718,0.91
1477,2664,823,0.61
1478,2273,727,0.87
1479,2242,530,0.8
1480,770,837,0.69
1481,3,935,0.97
1482,2507,471,0.68
1483,2441,805,0.71
1484,1909,942,0.88
1485,2260,310,0.55
1486,502,289,0.67
1487,1601,670,0.77
1488,987,918,0.97
1489,586,870,0.64
1490,1998,147,0.74
1491,1402,315,0.73
1492,783,76,0.54
1493,2565,605,0.77
1494,1838,848,0.73
1495,1984,83,0.63
1496,288,453,0.78
1497,1204,204,0.84
1498,1102,650,0.52
1499,962,97,0.88
1500,2431,101,0.87
1501,1930,554,0.86
1502,1894,556,0.63
1503,2560,231,0.58
1504,2697,994,0.63
1505,2514,412,0.51
1506,645,842,0.99
1507,2624,464,0.64
1508,1105,984,0.66
1509,2349,21,0.98
1510,1854,224,0.65
1511,1019,917,0.91
1512,2831,108,0.81
1513,1820,364,0.93
1514,1464,223,0.96
1515,2479,229,0.64
1516,2550,175,0.87
1517,445,778,0.84
1518,655,503,0.91
1519,2735,929,0.82
1520,1945,420,0.99
1521,2984,79,0.61
1522,2835,74,0.63
1523,2236,393,0.87
1524,1352,758,0.94
1525,203,721,0.57
1526,2424,533,0.79
1527,2929,442,0.58
1528,2216,732,0.71
1529,61,724,0.58
1530,1857,46,0.92
1531,1295,696,0.56
1532,2276,960,0.81
1533,2635,950,0.61
1534,2759,759,0.89
1535,1834,623,0.7
1536,2924,859,0.98
1537,2571,857,0.55
1538,568,658,0.61
1539,1560,105,0.9
1540,2275,325,0.71
1541,994,652,0.53
1542,1573,348,0.85
1543,2898,432,0.69
1544,1003,7,0.86
1545,1603,562,0.74
1546,2906,731,0.91
1547,795,370,0.64
1548,1741,989,0.57
1549,1250,612,0.54
1550,2804,246,0.58
1551,1709,840,0.64
1552,78,797,0.61
1553,2673,641,0.64
1554,2572,712,0.74
1555,207,690,0.85
1556,2012,165,0.73
1557,703,449,0.68
1558,1326,596,0.87
1559,2108,243,0.72
1560,2891,207,0.61
1561,2419,133,0.65
1562,2883,207,0.82
1563,2338,244,0.56
1564,1248,108,0.95
1565,883,615,0.75
1566,1302,294,0.53
1567,627,699,0.71
1568,342,589,0.92
1569,303,170,0.79
1570,442,377,0.74
1571,2763,118,0.65
1572,2030,963,0.68
1573,1019,473,0.88
1574,2996,927,0.65
1575,305,601,0.69
1576,234,71,0.8
1577,2398,361,0.54
1578,978,221,0.53
1579,754,571,0.56
1580,1296,879,0.61
1581,382,543,0.92
1582,1414,352,0.53
1583,1396,173,0.76
1584,1384,671,0.53
1585,902,590,0.63
1586,37,851,0.85
1587,144,744,0.81
1588,1371,812,0.95
1589,2981,488,0.86
1590,1515,496,0.73
1591,388,540,0.92
1592,585,443,0.95
1593,977,390,0.73
1594,2399,750,0.95
1595,1624,625,0.54
1596,327,181,0.87
1597,2131,260,0.71
1598,1851,594,0.7
1599,2497,925,0.78
1600,2440,613,0.64
1601,1041,19,0.97
1602,395,864,0.82
1603,808,306,0.98
1604,2774,457,0.82
1605,1859,865,0.53
1606,2054,823,0.78
1607,1284,192,0.91
1608,1741,356,0.64
1609,746,601,0.88
1610,2756,901,0.7
1611,375,220,0.71
1612,2098,82,0.69
1613,2110,592,0.74
1614,2159,945,0.84
1615,2309,841,0.54
1616,922,128,0.77
1617,1619,211,0.99
1618,495,443,0.55
1619,2450,835,0.72
1620,2469,77,0.73
1621,155,201,0.8
1622,2098,210,0.74
1623,298,642,0.66
1624,60,276,0.54
1625,2137,538,0.66
1626,2732,961,0.54
1627,107,753,0.81
1628,1068,920,0.71
1629,1035,536,0.96
1630,1615,646,0.63
1631,1756,733,0.95
1632,917,824,0.51
1633,122,541,0.57
1634,1548,428,0.59
1635,1783,893,0.5
1636,2112,125,0.55
1637,929,52,0.57
1638,1933,948,0.54
1639,1753,270,0.79
1640,12,111,0.61
1641,2956,311,0.99
1642,1141,258,0.59
1643,2945,411,0.7
1644,1010,962,0.97
1645,2319,41,0.76
1646,1882,237,0.54
1647,29,4,0.91
1648,1855,767,0.99
1649,882,979,0.68
1650,814,56,0.91
1651,2701,742,0.77
1652,1371,403,0.85
1653,2022,459,0.69
1654,388,183,0.98
1655,2726,652,0.63
1656,545,447,0.77
1657,2657,42,0.96
1658,2012,309,0.54
1659,1147,445,0.61
1660,757,106,0.83
1661,1030,218,0.81
1662,1799,104,0.92
1663,625,259,0.83
1664,1052,965,0.7
1665,950,742,0.94
1666,1181,902,0.66
1667,65,403,0.87
1668,274,132,0.83
1669,83,248,0.72
1670,1261,57,0.8
1671,257,500,0.96
1672,1988,487,0.56
1673,321,204,0.56
1674,872,306,0.77
1675,2028,288,0.56
1676,1432,927,0.79
1677,1974,505,0.67
1678,882,244,0.75
1679,1613,407,0.66
1680,272,958,0.98
1681,574,718,0.66
1682,1317,187,0.64
1683,1034,509,0.61
1684,864,107,0.66
1685,2665,94,0.74
1686,380,313,0.76
1687,338,832,0.59
1688,1823,802,0.76
1689,2161,769,0.58
1690,298,280,0.76
1691,734,940,0.68
1692,2650,21,0.77
1693,2677,281,0.51
1694,2485,374,0.9
1695,2907,694,0.86
1696,1282,442,0.88
1697,228,761,0.95
1698,1717,149,0.76
1699,1836,102,0.87
1700,567,538,0.62
1701,946,122,0.85
1702,1074,438,0.86
1703,1765,449,0.87
1704,1671,770,0.55
1705,365,101,0.91
1706,1685,736,0.8
1707,1503,338,0.75
1708,1769,926,0.6
1709,2616,854,0.72
1710,597,475,0.61
1711,1403,574,0.69
1712,2661,748,0.55
1713,52,630,0.72
1714,354,319,0.67
1715,514,564,0.95
1716,1375,42,0.78
1717,882,146,0.95
1718,2826,434,0.63
1719,2658,581,0.81
1720,774,965,0.77
1721,318,752,0.72
1722,817,417,0.57
1723,600,974,0.78
1724,1815,896,0.57
1725,575,439,0.92
1726,2674,63,0.91
1727,13,460,0.78
1728,999,319,0.81
1729,2336,89,0.86
1730,1117,268,0.92
1731,2810,316,0.82
1732,1952,806,0.91
1733,1007,218,0.87
1734,855,984,0.98
1735,55,912,0.71
1736,1299,912,0.61
1737,1772,388,0.76
1738,2519,378,0.87
1739,73,578,0.95
1740,981,625,0.65
1741,157,300,0.8
1742,2835,350,0.63
1743,2197,678,0.87
1744,1976,138,0.56
1745,2851,508,0.65
1746,242,48,0.73
1747,950,735,0.9
1748,2809,645,0.81
1749,2452,597,0.89
1750,1820,816,0.91
1751,1064,843,0.54
1752,2324,756,0.63
1753,863,538,0.74
1754,1539,342,0.6
1755,2201,601,0.95
1756,1129,379,0.71
1757,1412,869,0.94
1758,2932,527,0.81
1759,2988,895,0.65
1760,1985,765,0.82
1761,199,944,0.61
1762,851,548,0.93
1763,2975,835,0.67
1764,54,188,0.65
1765,793,247,0.93
1766,475,908,0.89
1767,2669,512,0.76
1768,1333,303,0.53
1769,2511,749,0.66
1770,478,621,0.62
1771,1468,270,0.86
1772,438,503,0.96
1773,2082,207,0.5
1774,2708,38,0.51
1775,2274,6,0.68
1776,1456,362,0.86
1777,1879,927,0.62
1778,2691,532,0.99
1779,2032,761,0.77
1780,2227,557,0.52
1781,151,331,0.64
1782,289,245,0.52
1783,2844,246,0.93
1784,2970,281,0.65
1785,2272,881,0.88
1786,2310,452,0.63
1787,510,106,0.74
1788,2525,868,0.64
1789,2707,996,0.99
1790,2341,189,0.76
1791,2162,168,0.6
1792,611,722,0.98
1793,1822,721,0.89
1794,2842,62,0.75
1795,578,163,0.63
1796,2582,910,0.69
1797,429,770,0.83
1798,2363,668,0.66
1799,1926,397,0.92
1800,1052,649,0.84
1801,725,841,0.58
1802,2452,386,0.74
1803,1227,162,0.79
1804,600,341,0.93
1805,2125,613,0.92
1806,2814,887,0.97
1807,1400,825,0.77
1808,306,39,0.81
1809,2877,628,0.74
1810,2776,176,0.65
1811,2363,519,0.82
1812,1845,689,0.86
1813,143,983,0.67
1814,2258,702,0.63
1815,355,487,0.91
1816,593,147,0.52
1817,578,492,0.7
1818,850,283,0.52
1819,1383,428,0.83
1820,2406,275,0.81
1821,2970,524,0.58
1822,910,679,0.67
1823,1784,634,0.6
1824,544,84,0.61
1825,200,744,0.59
1826,1993,42,0.67
1827,1922,464,0.91
1828,432,409,0.68
1829,2099,247,0.84
1830,1792,185,0.98
1831,902,357,0.85
1832,354,246,0.86
1833,2665,910,0.53
1834,2219,507,0.74
1835,2779,524,0.62
1836,2582,770,0.98
1837,1892,439,0.52
1838,1688,775,0.91
1839,2594,544,0.76
1840,865,963,0.82
1841,2892,841,0.58
1842,312,183,0.97
1843,325,960,0.51
1844,1748,922,0.56
1845,2339,7,0.86
1846,1132,612,0.85
1847,1464,461,0.5
1848,2105,525,0.96
1849,2962,371,0.99
1850,562,800,0.66
1851,1829,177,0.84
1852,2732,939,0.96
1853,2109,635,0.88
1854,2018,618,0.57
1855,39,20,0.79
1856,1525,4,0.58
1857,2833,401,0.95
1858,2418,104,0.58
1859,1474,811,0.63
1860,2240,357,0.63
1861,1352,720,0.52
1862,748,557,0.77
1863,2723,121,0.61
1864,2069,456,0.62
1865,1527,315,0.95
1866,977,179,0.71
1867,2013,937,0.95
1868,985,133,0.85
1869,2776,913,0.82
1870,268,686,0.68
1871,1069,780,0.68
1872,1706,509,0.95
1873,2267,204,0.59
1874,1948,271,0.67
1875,1281,56,0.72
1876,1898,76,0.8
1877,142,167,0.68
1878,908,474,0.83
1879,1590,166,0.52
1880,2153,496,0.62
1881,1992,108,0.8
1882,1295,750,0.64
1883,2732,390,0.77
1884,1353,389,0.52
1885,1634,512,0.84
1886,460,737,0.58
1887,273,706,0.75
1888,1431,505,0.73
1889,2681,702,0.86
1890,2936,553,0.85
1891,321,355,0.86
1892,2964,563,0.86
1893,32,494,0.89
1894,1222,477,0.63
1895,2721,149,0.59
1896,679,938,0.51
1897,1903,509,0.79
1898,441,211,0.61
1899,1424,5,0.79
1900,2509,402,0.71
1901,154,594,0.77
1902,1909,813,0.79
1903,495,837,0.59
1904,2974,440,0.98
1905,1143,915,0.59
1906,1919,177,0.98
1907,2434,535,0.68
1908,1331,52,0.86
1909,2766,191,0.84
1910,1825,343,0.71
1911,619,337,0.81
1912,2740,144,0.53
1913,923,110,0.54
1914,2346,791,0.96
1915,2132,915,0.95
1916,1335,93,0.6
1917,1566,574,0.58
1918,2023,51,0.69
1919,454,645,0.84
1920,1500,846,0.81
1921,1805,247,0.73
1922,1024,140,0.92
1923,1240,321,0.91
1924,217,576,0.93
1925,709,151,0.59
1926,617,311,0.85
1927,1772,204,0.65
1928,230,288,0.85
1929,1891,147,0.74
1930,2402,510,0.86
1931,781,592,0.52
1932,2568,940,0.7
1933,318,1000,0.7
1934,953,368,0.86
1935,415,692,0.62
1936,1364,876,0.75
1937,490,140,0.7
1938,2448,200,0.62
1939,166,622,0.85
1940,1278,590,0.87
1941,1922,859,0.72
1942,607,23,0.9
1943,2074,546,0.72
1944,2485,507,0.78
1945,312,719,0.6
1946,1370,413,0.55
1947,555,207,0.52
1948,1380,800,0.69
1949,173,799,0.88
1950,1527,946,0.84
1951,2443,928,0.93
1952,1185,358,0.85
1953,179,868,0.78
1954,2127,423,0.55
1955,179,706,0.94
1956,2238,31,0.83
1957,1268,875,0.57
1958,1491,936,0.88
1959,2472,805,0.56
1960,785,894,0.99
1961,2565,456,0.87
1962,2490,655,0.52
1963,1839,456,0.77
1964,455,247,0.57
1965,516,361,0.62
1966,2221,731,0.78
1967,225,476,0.63
1968,1565,140,0.74
1969,2831,908,0.97
1970,2779,351,0.67
1971,850,233,0.75
1972,2702,512,0.65
1973,2083,785,0.93
1974,2882,202,0.85
1975,2466,211,0.91
1976,2571,145,0.5
1977,108,84,0.76
1978,2402,826,0.99
1979,1660,985,0.88
1980,1995,213,0.51
1981,413,865,0.88
1982,2650,38,0.99
1983,355,962,0.51
1984,1342,655,0.69
1985,643,300,0.88
1986,1055,366,0.59
1987,474,602,0.82
1988,373,635,0.68
1989,1521,827,0.94
1990,341,734,0.64
1991,2840,571,0.67
1992,626,920,0.58
1993,1764,419,0.86
1994,531,448,0.91
1995,209,867,0.68
1996,2931,890,0.97
1997,1905,895,0.81
1998,289,263,0.67
1999,571,557,0.74
2000,395,796,0.57
2001,1253,256,0.95
2002,489,340,0.58
2003,2345,316,0.87
2004,1119,784,0.91
2005,180,859,0.52
2006,1902,940,0.8
2007,1988,549,0.96
2008,2702,431,0.9
2009,2760,178,0.87
2010,1630,286,0.68
2011,1306,598,0.5
2012,2223,987,0.91
2013,2588,83,0.77
2014,2323,377,0.98
2015,154,814,0.93
2016,300,703,0.98
2017,471,907,0.57
2018,1352,576,0.63
2019,1149,959,0.89
2020,1046,662,0.77
2021,332,872,0.85
2022,2957,494,0.73
2023,2548,257,0.58
2024,1723,668,0.63
2025,2655,483,0.72
2026,1547,639,0.59
2027,1563,418,0.98
2028,2327,445,0.7
2029,2676,832,0.56
2030,117,589,0.93
2031,2174,796,0.58
2032,2546,165,0.58
2033,925,596,0.87
2034,920,839,0.63
2035,1234,118,0.77
2036,2336,933,0.57
2037,1724,289,0.7
2038,604,889,0.77
2039,2041,867,0.82
2040,107,860,0.94
2041,159,602,0.82
2042,2273,482,0.75
2043,2466,377,0.52
2044,1434,739,0.77
2045,2699,566,0.83
2046,2976,171,0.89
2047,979,629,0.79
2048,1833,173,0.53
2049,2196,792,0.56
2050,621,82,0.94
2051,2005,11,0.75
2052,1157,868,0.72
2053,162,333,0.56
2054,1997,697,0.87
2055,196,23,0.51
2056,56,602,0.76
2057,636,14,0.97
2058,866,282,0.75
2059,2161,175,0.76
2060,92,934,0.71
2061,1419,602,0.64
2062,2749,102,0.72
2063,1082,48,0.59
2064,2265,213,0.54
2065,2120,940,0.7
2066,2647,31,0.8
2067,182,705,0.81
2068,1339,951,0.51
2069,1561,742,0.8
2070,1838,414,0.83
2071,1269,620,0.89
2072,2127,490,0.86
2073,1937,940,0.68
2074,1320,894,0.67
2075,2574,432,0.67
2076,2143,799,0.76
2077,1158,74,0.91
2078,1154,2,0.97
2079,2893,984,0.77
2080,728,485,0.76
2081,1458,582,0.87
2082,1411,408,0.9
2083,448,245,0.62
2084,2200,416,0.91
2085,1891,346,0.62
2086,2647,780,0.81
2087,2307,310,0.5
2088,2775,794,0.9
2089,2492,900,0.94
2090,1398,447,0.66
2091,1573,198,0.72
2092,8,437,0.98
2093,2826,403,0.82
2094,1615,513,0.96
2095,429,623,0.53
2096,1797,228,0.69
2097,2562,652,0.55
2098,2466,507,0.97
2099,2620,468,0.72
2100,37,758,0.86
2101,686,298,0.51
2102,2162,527,0.8
2103,1766,772,0.56
2104,2505,645,0.63
2105,1113,727,0.53
2106,1405,654,0.65
2107,2395,28,0.97
2108,1933,284,0.77
2109,1174,785,0.77
2110,2858,975,0.89
2111,2651,43,0.88
2112,1261,698,0.8
2113,801,383,0.66
2114,2843,339,0.75
2115,2725,505,0.96
2116,1378,553,0.66
2117,496,189,0.51
2118,253,656,0.73
2119,593,655,0.52
2120,931,936,0.72
2121,2063,540,0.86
2122,622,678,0.58
2123,2547,716,0.68
2124,77,291,0.86
2125,2427,169,0.62
2126,964,220,0.99
2127,2898,36,0.94
2128,1534,734,0.68
2129,771,239,0.8
2130,1199,477,0.59
2131,1832,305,0.83
2132,2250,735,0.68
2133,1828,121,0.51
2134,918,908,0.94
2135,125,710,0.84
2136,1015,827,0.58
2137,2726,667,0.78
2138,179,922,0.55
2139,1391,882,0.5
2140,2382,466,0.97
2141,2776,83,0.85
2142,1200,266,0.88
2143,740,31,0.83
2144,997,451,0.65
2145,1795,263,0.77
2146,575,408,0.58
2147,2858,636,0.77
2148,720,675,0.89
2149,1251,273,0.56
2150,332,551,0.57
2151,2547,181,0.86
2152,824,384,0.84
2153,837,886,0.62
2154,900,105,0.64
2155,16,883,0.86
2156,399,146,0.66
2157,1936,762,0.75
2158,1292,791,0.96
2159,522,124,0.67
2160,676,585,0.72
2161,2624,957,0.54
2162,887,302,0.79
2163,2814,610,0.85
2164,1227,864,0.81
2165,2706,938,0.72
2166,2492,5,0.85
2167,629,236,0.67
2168,586,457,0.69
2169,706,383,0.55
2170,2541,895,0.79
2171,1871,930,0.51
2172,432,821,0.61
2173,1073,873,0.67
2174,1691,432,0.81
2175,1719,95,0.96
2176,2335,116,0.86
2177,679,950,0.86
2178,297,707,0.64
2179,2909,340,0.79
2180,1848,637,0.89
2181,2445,915,0.54
2182,98,264,0.52
2183,1157,22,0.64
2184,2602,827,0.58
2185,2895,220,0.91
2186,2318,257,0.61
2187,1398,900,0.72
2188,2268,780,0.61
2189,2546,583,0.76
2190,1183,745,0.98
2191,2744,459,0.63
2192,173,12,0.95
2193,2715,802,0.5
2194,1355,143,0.78
2195,1507,934,0.79
2196,2854,465,0.77
2197,585,967,0.6
2198,401,236,0.88
2199,1380,254,0.54
2200,2958,38,0.89
2201,2649,765,0.52
2202,1242,938,0.89
2203,1323,306,0.61
2204,1236,841,0.76
2205,1797,409,0.74
2206,497,663,0.94
2207,622,973,0.51
2208,2518,892,0.66
2209,718,427,0.94
2210,758,229,0.72
2211,2251,143,0.76
2212,1323,156,0.97
2213,1291,803,0.69
2214,712,76,0.68
2215,1348,926,0.95
2216,2584,198,0.99
2217,1950,331,0.77
2218,2668,320,0.8
2219,2625,548,0.99
2220,1743,473,0.83
2221,1868,779,0.86
2222,2873,443,0.58
2223,2243,916,0.78
2224,528,118,0.6
2225,2283,964,0.52
2226,1404,694,0.69
2227,1939,96,0.88
2228,1771,165,0.72
2229,2615,778,0.94
2230,1676,830,0.57
2231,982,234,0.68
2232,1059,555,0.63
2233,1829,17,0.56
2234,1443,800,0.58
2235,1932,163,0.52
2236,1908,206,0.95
2237,1471,720,0.93
2238,2412,621,0.78
2239,624,115,0.54
2240,2631,480,0.59
2241,1270,742,0.64
2242,2241,977,0.82
2243,1454,380,0.8
2244,2526,253,0.94
2245,439,528,0.6
2246,212,429,0.6
2247,1028,749,0.54
2248,1913,883,0.56
2249,176,264,0.73
2250,1668,342,0.56
2251,361,715,0.53
2252,2934,658,0.74
2253,702,603,0.71
2254,994,519,0.53
2255,2973,600,0.93
2256,2459,471,0.79
2257,1527,451,0.63
2258,2366,463,0.92
2259,2026,422,0.53
2260,253,461,0.98
2261,1868,224,0.8
2262,2942,358,0.77
2263,485,880,0.68
2264,1902,791,0.92
2265,421,979,0.84
2266,1168,427,0.6
2267,290,249,0.97
2268,1241,113,0.82
2269,2793,659,0.52
2270,316,188,0.66
2271,1881,283,0.63
2272,554,200,0.97
2273,2801,599,0.58
2274,2324,662,0.65
2275,1997,545,0.92
2276,2279,512,0.96
2277,1342,788,0.59
2278,2429,298,0.95
2279,1927,558,0.87
2280,595,695,0.53
2281,1068,719,0.63
2282,1977,520,0.78
2283,2324,159,0.71
2284,2993,684,0.54
2285,1604,876,0.51
2286,1055,407,0.56
2287,349,658,0.67
2288,1780,681,0.63
2289,474,723,0.57
2290,1655,622,0.76
2291,1090,956,0.54
2292,103,609,0.71
2293,1584,661,0.91
2294,1563,108,0.7
2295,2078,628,0.82
2296,1217,180,0.57
2297,2587,645,0.87
2298,163,109,0.55
2299,1557,828,0.97
2300,2026,806,0.72
2301,2554,354,0.9
2302,272,559,0.53
2303,1768,330,0.57
2304,2888,933,0.55
2305,338,615,0.98
2306,67,553,0.5
2307,2502,1000,0.89
2308,1938,913,0.58
2309,2890,725,0.91
2310,134,695,0.93
2311,1781,14,0.81
2312,1208,595,0.53
2313,835,3,0.96
2314,2399,858,0.73
2315,1918,331,0.91
2316,1743,504,0.82
2317,330,574,0.96
2318,731,324,0.52
2319,23,65,0.99
2320,911,834,0.74
2321,2005,728,0.84
2322,697,868,0.55
2323,810,112,0.82
2324,1612,759,0.79
2325,2387,866,0.75
2326,191,597,0.68
2327,2503,664,0.89
2328,420,961,0.91
2329,1080,129,0.66
2330,1025,808,0.96
2331,2148,101,0.61
2332,2607,154,0.62
2333,1031,333,0.94
2334,1055,310,0.54
2335,1928,128,0.83
2336,1987,219,0.95
2337,2110,547,0.61
2338,1702,198,0.88
2339,531,264,0.64
2340,29,653,0.89
2341,834,424,0.67
2342,2304,198,0.87
2343,1100,949,0.53
2344,400,246,0.52
2345,2271,781,0.96
2346,1333,475,0.53
2347,144,352,0.94
2348,2892,233,0.88
2349,860,936,0.77
2350,2387,180,0.57
2351,452,847,0.94
2352,1771,599,0.61
2353,989,778,0.83
2354,1976,902,0.63
2355,1532,145,0.5
2356,107,521,0.75
2357,2757,282,0.81
2358,1292,534,0.59
2359,934,469,0.89
2360,1148,1000,0.91
2361,2995,65,0.64
2362,740,153,0.64
2363,1848,423,0.98
2364,1300,739,0.92
2365,1116,468,0.92
2366,1593,584,0.5
2367,130,131,0.82
2368,2211,296,0.71
2369,1216,231,0.9
2370,1299,50,0.85
2371,2539,139,0.75
2372,1515,421,0.7
2373,104,722,0.65
2374,919,727,0.88
2375,163,660,0.58
2376,1501,236,0.57
2377,2693,166,0.98
2378,1155,275,0.95
2379,1002,963,0.75
2380,2071,125,0.5
2381,2732,984,0.78
2382,2342,99,0.96
2383,661,190,0.63
2384,1478,408,0.59
2385,5,74,0.89
2386,902,640,0.71
2387,305,659,0.81
2388,665,417,0.97
2389,436,170,0.56
2390,1399,583,0.64
2391,2332,596,0.7
2392,1531,917,0.81
2393,301,368,0.5
2394,834,165,0.96
2395,1900,451,0.75
2396,1708,216,0.77
2397,910,556,0.73
2398,2405,30,0.59
2399,800,85,0.62
2400,647,206,0.75
2401,547,843,0.62
2402,162,840,0.73
2403,111,438,0.81
2404,1148,310,0.53
2405,1813,878,0.88
2406,781,627,0.76
2407,148,516,0.93
2408,1303,960,0.78
2409,364,435,0.71
2410,2407,732,0.82
2411,28,700,0.73
2412,50,786,0.56
2413,2991,55,0.94
2414,1525,692,0.57
2415,1151,197,0.88
2416,2145,166,0.54
2417,323,206,0.51
2418,1156,595,0.57
2419,2084,828,0.96
2420,1897,248,0.87
2421,1067,200,0.98
2422,2731,955,0.71
2423,2886,164,0.75
2424,1043,91,0.55
2425,1205,589,0.76
2426,2589,805,0.96
2427,1427,131,0.63
2428,2614,878,0.63
2429,532,396,0.57
2430,173,625,0.83
2431,335,769,0.82
2432,2165,774,0.93
2433,2582,119,0.9
2434,1438,992,0.83
2435,1542,400,0.98
2436,533,996,0.92
2437,1670,711,0.68
2438,1445,992,0.56
2439,1409,149,0.58
2440,1643,638,0.85
2441,978,40,0.94
2442,324,326,0.6
2443,728,394,0.82
2444,1048,367,0.88
2445,917,704,0.97
2446,946,522,0.6
2447,2553,171,0.57
2448,1656,604,0.9
2449,1517,39,0.9
2450,124,611,0.66
2451,307,199,0.63
2452,1208,914,0.86
2453,1,980,0.56
2454,236,149,0.66
2455,2416,908,0.91
2456,22,319,0.98
2457,743,826,0.69
2458,2567,833,0.78
2459,1007,26,0.78
2460,2853,662,0.62
2461,2937,779,0.5
2462,1864,533,0.86
2463,673,548,0.97
2464,1025,178,0.61
2465,2660,971,0.77
2466,292,700,0.98
2467,852,550,0.94
2468,125,474,0.52
2469,1667,138,0.54
2470,1342,174,0.73
2471,113,262,0.61
2472,1437,428,0.83
2473,1811,119,0.71
2474,2521,829,0.94
2475,1898,773,0.76
2476,1816,23,0.53
